#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch       ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4119719413,102.7306331897,25.6124172211,0,0,54.6436170584 ,9.367  ,1.367    ,2.214     ,-0.016    ,2021-08-05,03:03:56.250041,1628132636      ,250041               ,0000           ,5A4F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.183     ,0.197     ,0.517     ,1.142  ,2.581  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4119877057,102.7306564274,25.6059570312,0,0,54.8166633161 ,10.210 ,1.590    ,2.349     ,-0.027    ,2021-08-05,03:03:57.300000,1628132637      ,300000               ,0000           ,5A4F           ,1         ,1             ,3.121                ,GPS-3.0       ,5           ,0.183     ,0.197     ,0.515     ,1.306  ,4.102  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4120035495,102.7306785513,25.8852958679,0,0,54.6655522109 ,9.536  ,1.477    ,2.199     ,-0.185    ,2021-08-05,03:03:58.350165,1628132638      ,350165               ,0000           ,5A4F           ,1         ,1             ,3.024                ,GPS-3.0       ,5           ,0.184     ,0.196     ,0.515     ,1.306  ,4.102  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4120197438,102.7307014740,26.1756763458,0,0,54.5295699747 ,9.742  ,1.604    ,2.179     ,-0.272    ,2021-08-05,03:03:59.549996,1628132639      ,549996               ,0000           ,5A4F           ,1         ,1             ,3.119                ,GPS-3.0       ,5           ,0.185     ,0.196     ,0.515     ,1.322  ,4.125  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4120356548,102.7307237457,26.4454097748,0,0,55.3439983162 ,10.154 ,1.578    ,2.338     ,-0.343    ,2021-08-05,03:04:00.649996,1628132640      ,649996               ,0000           ,5A4F           ,1         ,1             ,3.042                ,GPS-3.0       ,5           ,0.188     ,0.199     ,0.518     ,1.306  ,4.101  ,0       ,4                 ,10        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4120517227,102.7307466209,26.8062248230,0,0,55.5886010508 ,10.907 ,1.668    ,2.529     ,-0.378    ,2021-08-05,03:04:01.700070,1628132641      ,700070               ,0000           ,5A4F           ,1         ,1             ,3.107                ,GPS-3.0       ,5           ,0.190     ,0.200     ,0.519     ,1.306  ,4.101  ,0       ,4                 ,10        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4120669019,102.7307696382,26.9762840271,0,0,55.2200952696 ,11.466 ,1.827    ,2.609     ,-0.246    ,2021-08-05,03:04:02.700084,1628132642      ,700084               ,0000           ,5A4F           ,1         ,1             ,3.064                ,GPS-3.0       ,5           ,0.194     ,0.204     ,0.523     ,1.306  ,4.100  ,0       ,4                 ,9         ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4120825291,102.7307931372,27.1494846344,0,0,54.8406133744 ,11.122 ,1.744    ,2.550     ,-0.125    ,2021-08-05,03:04:03.649996,1628132643      ,649996               ,0000           ,5A4F           ,1         ,1             ,3.136                ,GPS-3.0       ,5           ,0.196     ,0.206     ,0.525     ,1.422  ,4.107  ,0       ,4                 ,10        ,3             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4120983142,102.7308166628,27.3601627350,0,0,54.6078541879 ,11.346 ,1.757    ,2.617     ,-0.175    ,2021-08-05,03:04:04.649996,1628132644      ,649996               ,0000           ,5A2F           ,1         ,1             ,3.148                ,GPS-3.0       ,5           ,0.198     ,0.207     ,0.526     ,0.750  ,1.495  ,0       ,2                 ,10        ,3             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4121135461,102.7308391814,27.6693916321,0,0,54.8923554725 ,12.561 ,1.994    ,2.863     ,-0.242    ,2021-08-05,03:04:05.549995,1628132645      ,549995               ,0000           ,5A4F           ,1         ,1             ,3.021                ,GPS-3.0       ,5           ,0.198     ,0.208     ,0.526     ,1.306  ,4.099  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000011,01932-0007,2.4121302164,102.7308626620,27.8617553711,0,0,54.5002274820 ,14.894 ,2.340    ,3.412     ,-0.204    ,2021-08-05,03:04:06.400001,1628132646      ,400001               ,0000           ,5A4F           ,1         ,1             ,3.200                ,GPS-3.0       ,5           ,0.201     ,0.210     ,0.529     ,1.306  ,4.099  ,0       ,4                 ,10        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000012,01932-0007,2.4121468081,102.7308861785,27.9629917145,0,0,53.9246201199 ,15.857 ,2.502    ,3.625     ,-0.138    ,2021-08-05,03:04:07.150139,1628132647      ,150139               ,0000           ,5A4F           ,1         ,1             ,3.198                ,GPS-3.0       ,5           ,0.203     ,0.212     ,0.530     ,1.306  ,4.099  ,0       ,4                 ,10        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000013,01932-0007,2.4121619193,102.7309095669,27.9126930237,0,0,54.2082471403 ,15.238 ,2.336    ,3.530     ,-0.073    ,2021-08-05,03:04:07.849995,1628132647      ,849995               ,0000           ,5A4F           ,1         ,1             ,3.094                ,GPS-3.0       ,5           ,0.203     ,0.211     ,0.530     ,1.306  ,4.099  ,0       ,4                 ,10        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000014,01932-0007,2.4121766819,102.7309323488,27.8709964752,0,0,54.6424593413 ,16.305 ,2.489    ,3.784     ,-0.054    ,2021-08-05,03:04:08.549995,1628132648      ,549995               ,0000           ,5A4F           ,1         ,1             ,3.017                ,GPS-3.0       ,5           ,0.205     ,0.213     ,0.532     ,1.306  ,4.098  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
