#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-123353-000000001,220003491       ,2.4445033640,102.8320281552,32.3887901306,0.00000000,0.00000000,207.7491511538,18.047,-4.408,-2.387,0.114,2021-10-03,04:33:53.550228,1633235633,550228,0000,5A2F,1,1,0.000,GPS-3.0,5,0.200,0.211,0.413,0.833,1.298,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000002,220003491       ,2.4444793220,102.8320148246,32.3944168091,0.00000000,0.00000000,209.4454832756,17.651,-4.254,-2.437,0.161,2021-10-03,04:33:54.149995,1633235634,149995,0000,5A2F,1,1,3.056,GPS-3.0,5,0.200,0.211,0.414,0.753,1.253,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000003,220003491       ,2.4444545886,102.8320013518,32.3541793823,0.00000000,0.00000000,209.3705151193,15.384,-3.713,-2.115,0.151,2021-10-03,04:33:54.800001,1633235634,800001,0000,5A2F,1,1,3.131,GPS-3.0,5,0.201,0.211,0.414,0.795,1.322,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000004,220003491       ,2.4444305982,102.8319885157,32.4415206909,0.00000000,0.00000000,209.1342452155,10.228,-2.519,-1.313,0.008,2021-10-03,04:33:55.649995,1633235635,649995,0000,5A2F,1,1,3.025,GPS-3.0,5,0.201,0.212,0.416,0.833,1.298,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000005,220003491       ,2.4444068435,102.8319754190,32.6230659485,0.00000000,0.00000000,210.9831091220,6.040,-1.382,-0.951,-0.035,2021-10-03,04:33:57.299999,1633235637,299999,0000,5A2F,1,1,3.016,GPS-3.0,5,0.202,0.213,0.418,0.834,1.298,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000006,220003491       ,2.4443908698,102.8319531382,32.3516082764,0.00000000,0.00000000,230.8334010388,7.882,-1.039,-1.927,0.155,2021-10-03,04:33:58.899999,1633235638,899999,0000,5A2F,1,1,3.047,GPS-3.0,5,0.202,0.214,0.420,0.873,1.381,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000007,220003491       ,2.4443798615,102.8319266144,32.0718269348,0.00000000,0.00000000,244.6700529010,14.382,-1.540,-3.686,0.533,2021-10-03,04:33:59.950131,1633235639,950131,0000,5A2F,1,1,3.191,GPS-3.0,5,0.202,0.214,0.421,0.899,1.326,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000008,220003491       ,2.4443702777,102.8318997911,31.8852691650,0.00000000,0.00000000,250.9647279193,17.633,-1.268,-4.731,0.320,2021-10-03,04:34:00.649996,1633235640,649996,0000,5A2F,1,1,3.165,GPS-3.0,5,0.203,0.215,0.422,0.934,1.412,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000009,220003491       ,2.4443624227,102.8318724902,31.8161087036,0.00000000,0.00000000,254.1829491317,20.244,-1.229,-5.487,0.174,2021-10-03,04:34:01.250161,1633235641,250161,0000,5A2F,1,1,3.156,GPS-3.0,5,0.203,0.215,0.422,0.899,1.326,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123353-000000010,220003491       ,2.4443553436,102.8318450790,31.8019065857,0.00000000,0.00000000,255.7761317367,20.988,-1.854,-5.527,0.084,2021-10-03,04:34:01.800080,1633235641,800080,0000,5A2F,1,1,3.145,GPS-3.0,5,0.204,0.216,0.423,0.849,1.355,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
