#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch       ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4123065012,102.7268266247,27.1298160553,0,0,70.7760116137 ,4.480  ,0.377    ,1.186     ,0.074     ,2021-08-05,02:59:22.650256,1628132362      ,650256               ,0000           ,5A4F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.201     ,0.183     ,0.394     ,0.804  ,2.036  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4123070349,102.7268536824,27.3573417664,0,0,87.7281313224 ,2.156  ,-0.154   ,0.579     ,0.046     ,2021-08-05,02:59:26.200003,1628132366      ,200003               ,0000           ,5A4F           ,1         ,1             ,3.007                ,GPS-3.0       ,5           ,0.205     ,0.186     ,0.402     ,1.086  ,2.558  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4122859951,102.7268706663,26.2470340729,0,0,132.5008341243,3.173  ,-0.787   ,0.398     ,0.234     ,2021-08-05,02:59:41.600004,1628132381      ,600004               ,0000           ,5A4F           ,1         ,1             ,3.006                ,GPS-3.0       ,5           ,0.221     ,0.195     ,0.432     ,1.302  ,4.136  ,0       ,4                 ,9         ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4122625314,102.7268845257,25.7116451263,0,0,155.0299398940,3.124  ,-0.766   ,0.408     ,0.182     ,2021-08-05,02:59:44.849996,1628132384      ,849996               ,0000           ,5A4F           ,1         ,1             ,3.029                ,GPS-3.0       ,5           ,0.227     ,0.201     ,0.441     ,1.358  ,4.139  ,0       ,4                 ,9         ,4             ,0           ,0         ,1          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4122403218,102.7268999976,26.4881439209,0,0,150.4450524703,4.512  ,-1.033   ,0.709     ,-0.146    ,2021-08-05,02:59:48.250096,1628132388      ,250096               ,0000           ,5A4F           ,1         ,1             ,3.009                ,GPS-3.0       ,5           ,0.232     ,0.207     ,0.449     ,0.830  ,1.768  ,0       ,4                 ,9         ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4122185716,102.7269164230,26.5022029877,0,0,142.4475976315,7.313  ,-1.556   ,1.306     ,-0.034    ,2021-08-05,02:59:50.000010,1628132390      ,000010               ,0000           ,5A4F           ,1         ,1             ,3.030                ,GPS-3.0       ,5           ,0.237     ,0.213     ,0.456     ,1.066  ,2.648  ,0       ,4                 ,9         ,4             ,0           ,0         ,1          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4121947384,102.7269313511,26.5001831055,0,0,147.0523335850,9.060  ,-2.077   ,1.421     ,0.017     ,2021-08-05,02:59:51.299999,1628132391      ,299999               ,0000           ,5A4F           ,1         ,1             ,3.126                ,GPS-3.0       ,5           ,0.240     ,0.216     ,0.460     ,0.733  ,1.709  ,0       ,4                 ,9         ,4             ,0           ,0         ,0          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4121731409,102.7269483877,26.3491325378,0,0,143.3605480367,10.244 ,-2.281   ,1.702     ,0.054     ,2021-08-05,02:59:52.400002,1628132392      ,400002               ,0000           ,5A4F           ,1         ,1             ,3.058                ,GPS-3.0       ,5           ,0.245     ,0.222     ,0.466     ,1.669  ,4.412  ,0       ,4                 ,9         ,4             ,0           ,0         ,0          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4121490365,102.7269612829,26.2616634369,0,0,144.6668763570,9.404  ,-2.201   ,1.407     ,0.028     ,2021-08-05,02:59:53.500000,1628132393      ,500000               ,0000           ,5A4F           ,1         ,1             ,3.039                ,GPS-3.0       ,5           ,0.247     ,0.224     ,0.469     ,0.806  ,2.043  ,0       ,4                 ,9         ,4             ,0           ,0         ,0          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4121251240,102.7269747231,26.1999702454,0,0,140.2360233594,3.956  ,-1.003   ,0.449     ,0.016     ,2021-08-05,02:59:55.100000,1628132395      ,100000               ,0000           ,5A4F           ,1         ,1             ,3.050                ,GPS-3.0       ,5           ,0.253     ,0.230     ,0.476     ,0.885  ,2.648  ,0       ,4                 ,9         ,4             ,0           ,0         ,0          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
