#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-122123-000000013,220003491       ,2.4378309670,102.8287578240,11.0890808105,0.00000000,0.00000000,29.0508982383,30.056,7.379,3.906,-0.140,2021-10-03,04:21:30.949996,1633234890,949996,0000,5A2F,1,1,3.335,GPS-3.0,5,0.289,0.334,0.643,0.939,1.582,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000014,220003491       ,2.4378575442,102.8287718001,11.1066913605,0.00000000,0.00000000,29.2083067779,30.155,7.338,4.039,-0.089,2021-10-03,04:21:31.350006,1633234891,350006,0000,5A2F,1,1,3.338,GPS-3.0,5,0.288,0.334,0.643,0.939,1.582,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000015,220003491       ,2.4378840089,102.8287868629,11.1494579315,0.00000000,0.00000000,30.6642059958,30.719,7.358,4.322,-0.087,2021-10-03,04:21:31.750034,1633234891,750034,0000,5A2F,1,1,3.385,GPS-3.0,5,0.288,0.334,0.643,0.857,1.456,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000016,220003491       ,2.4379073785,102.8288005313,11.1465291977,0.00000000,0.00000000,31.4149291629,31.199,7.392,4.525,-0.027,2021-10-03,04:21:32.100080,1633234892,100080,0000,5A2F,1,1,3.010,GPS-3.0,5,0.288,0.334,0.643,0.857,1.456,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000017,220003491       ,2.4379308496,102.8288147364,11.0569686890,0.00000000,0.00000000,31.1230034627,31.501,7.550,4.423,0.068,2021-10-03,04:21:32.449995,1633234892,449995,0000,5A2F,1,1,3.050,GPS-3.0,5,0.287,0.333,0.643,0.977,1.481,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000018,220003491       ,2.4379548879,102.8288288202,10.9890565872,0.00000000,0.00000000,30.7698348713,31.722,7.649,4.374,0.108,2021-10-03,04:21:32.800003,1633234892,800003,0000,5A2F,1,1,3.097,GPS-3.0,5,0.287,0.333,0.643,0.768,1.332,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000019,220003491       ,2.4379794535,102.8288427983,11.0838146210,0.00000000,0.00000000,30.3806950886,32.126,7.850,4.245,-0.047,2021-10-03,04:21:33.149995,1633234893,149995,0000,5A2F,1,1,3.142,GPS-3.0,5,0.287,0.333,0.643,0.768,1.332,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000020,220003491       ,2.4380044273,102.8288567960,11.1855182648,0.00000000,0.00000000,29.9881880227,32.253,7.775,4.451,-0.076,2021-10-03,04:21:33.500166,1633234893,500166,0000,5A2F,1,1,3.183,GPS-3.0,5,0.287,0.333,0.643,0.814,1.400,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000021,220003491       ,2.4380291680,102.8288705991,11.3047494888,0.00000000,0.00000000,29.6487651869,32.053,7.640,4.572,-0.116,2021-10-03,04:21:33.849995,1633234893,849995,0000,5A2F,1,1,3.150,GPS-3.0,5,0.286,0.333,0.643,0.768,1.332,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000022,220003491       ,2.4380533154,102.8288841763,11.4710235596,0.00000000,0.00000000,29.4672290041,31.147,7.560,4.207,-0.184,2021-10-03,04:21:34.200003,1633234894,200003,0000,5A2F,1,1,3.080,GPS-3.0,5,0.286,0.333,0.643,0.768,1.332,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000023,220003491       ,2.4380775786,102.8288973924,11.6929025650,0.00000000,0.00000000,29.2226877412,30.760,7.355,4.349,-0.281,2021-10-03,04:21:34.549995,1633234894,549995,0000,5A2F,1,1,3.072,GPS-3.0,5,0.286,0.333,0.643,0.857,1.455,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000024,220003491       ,2.4381015802,102.8289107268,11.8788261414,0.00000000,0.00000000,29.0008671027,30.992,7.665,3.919,-0.330,2021-10-03,04:21:34.900253,1633234894,900253,0000,5A2F,1,1,3.052,GPS-3.0,5,0.286,0.333,0.643,0.939,1.581,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000025,220003491       ,2.4381280889,102.8289258752,12.0464763641,0.00000000,0.00000000,28.9262985124,30.181,7.348,4.037,-0.268,2021-10-03,04:21:35.299999,1633234895,299999,0000,5A2F,1,1,3.394,GPS-3.0,5,0.286,0.333,0.644,0.875,1.419,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000026,220003491       ,2.4381545056,102.8289407826,12.1968708038,0.00000000,0.00000000,28.7804603132,30.522,7.467,4.017,-0.341,2021-10-03,04:21:35.699998,1633234895,699998,0000,5A2F,1,1,3.372,GPS-3.0,5,0.286,0.333,0.644,0.768,1.332,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000027,220003491       ,2.4381813120,102.8289548756,12.2279739380,0.00000000,0.00000000,28.3904787097,30.989,7.531,4.169,-0.099,2021-10-03,04:21:36.100184,1633234896,100184,0000,5A2F,1,1,3.367,GPS-3.0,5,0.286,0.333,0.644,0.875,1.419,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000028,220003491       ,2.4382068711,102.8289695415,12.3493347168,0.00000000,0.00000000,28.7451209145,30.462,7.267,4.334,-0.183,2021-10-03,04:21:36.499999,1633234896,499999,0000,5A2F,1,1,3.276,GPS-3.0,5,0.286,0.333,0.644,0.768,1.332,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000029,220003491       ,2.4382336719,102.8289839552,12.4466943741,0.00000000,0.00000000,28.8988411519,30.529,7.352,4.226,-0.211,2021-10-03,04:21:36.899999,1633234896,899999,0000,5A2F,1,1,3.383,GPS-3.0,5,0.286,0.333,0.644,0.884,1.459,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000030,220003491       ,2.4382604209,102.8289985339,12.4881315231,0.00000000,0.00000000,28.9226170404,30.969,7.360,4.453,-0.208,2021-10-03,04:21:37.300117,1633234897,300117,0000,5A2F,1,1,3.387,GPS-3.0,5,0.286,0.333,0.644,0.768,1.331,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000031,220003491       ,2.4382872943,102.8290130236,12.6344890594,0.00000000,0.00000000,29.0266339913,30.679,7.413,4.203,-0.282,2021-10-03,04:21:37.699999,1633234897,699999,0000,5A2F,1,1,3.394,GPS-3.0,5,0.286,0.333,0.644,0.814,1.399,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000032,220003491       ,2.4383141374,102.8290278439,12.8589134216,0.00000000,0.00000000,29.1803713042,30.624,7.483,4.045,-0.415,2021-10-03,04:21:38.099999,1633234898,099999,0000,5A2F,1,1,3.409,GPS-3.0,5,0.286,0.333,0.644,0.814,1.399,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000033,220003491       ,2.4383378431,102.8290412085,13.0604038239,0.00000000,0.00000000,29.3636423551,30.825,7.455,4.211,-0.453,2021-10-03,04:21:38.449996,1633234898,449996,0000,5A2F,1,1,3.025,GPS-3.0,5,0.286,0.333,0.644,0.895,1.524,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000034,220003491       ,2.4383617090,102.8290546590,13.2974863052,0.00000000,0.00000000,29.4972169496,30.707,7.427,4.194,-0.481,2021-10-03,04:21:38.800270,1633234898,800270,0000,5A2F,1,1,3.046,GPS-3.0,5,0.285,0.332,0.644,0.857,1.454,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000035,220003491       ,2.4383882184,102.8290701481,13.6157865524,0.00000000,0.00000000,29.7928275369,30.484,7.347,4.210,-0.497,2021-10-03,04:21:39.200002,1633234899,200002,0000,5A2F,1,1,3.413,GPS-3.0,5,0.285,0.332,0.644,0.857,1.454,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000036,220003491       ,2.4384144580,102.8290855466,13.9086465836,0.00000000,0.00000000,30.0432120266,30.156,7.273,4.155,-0.510,2021-10-03,04:21:39.600002,1633234899,600002,0000,5A2F,1,1,3.382,GPS-3.0,5,0.285,0.332,0.643,0.857,1.454,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000037,220003491       ,2.4384407767,102.8291012424,14.1076402664,0.00000000,0.00000000,30.3302438963,30.174,7.178,4.328,-0.494,2021-10-03,04:21:40.000218,1633234900,000218,0000,5A2F,1,1,3.407,GPS-3.0,5,0.284,0.331,0.643,0.857,1.454,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000038,220003491       ,2.4384664050,102.8291162250,14.4390954971,0.00000000,0.00000000,30.5168139286,29.763,7.090,4.253,-0.609,2021-10-03,04:21:40.400004,1633234900,400004,0000,5A2F,1,1,3.300,GPS-3.0,5,0.284,0.331,0.642,0.857,1.454,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000039,220003491       ,2.4384920482,102.8291313426,14.8190317154,0.00000000,0.00000000,30.4595086414,29.506,7.008,4.250,-0.670,2021-10-03,04:21:40.800004,1633234900,800004,0000,5A2F,1,1,3.309,GPS-3.0,5,0.283,0.331,0.642,0.857,1.453,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000040,220003491       ,2.4385176056,102.8291464131,15.1936073303,0.00000000,0.00000000,30.3457176899,29.526,7.054,4.184,-0.758,2021-10-03,04:21:41.200146,1633234901,200146,0000,5A2F,1,1,3.298,GPS-3.0,5,0.282,0.330,0.641,0.857,1.453,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000041,220003491       ,2.4385431133,102.8291610155,15.5026464462,0.00000000,0.00000000,29.2976285768,29.284,7.001,4.141,-0.687,2021-10-03,04:21:41.600002,1633234901,600002,0000,5A2F,1,1,3.267,GPS-3.0,5,0.282,0.330,0.640,0.939,1.579,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000042,220003491       ,2.4385683661,102.8291751109,15.7943420410,0.00000000,0.00000000,28.0818839329,28.176,6.848,3.790,-0.649,2021-10-03,04:21:42.000010,1633234902,000010,0000,5A2F,1,1,3.215,GPS-3.0,5,0.281,0.329,0.640,0.939,1.579,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000043,220003491       ,2.4385930246,102.8291875938,16.1119995117,0.00000000,0.00000000,27.0141853467,26.993,6.680,3.406,-0.647,2021-10-03,04:21:42.400082,1633234902,400082,0000,5A2F,1,1,3.073,GPS-3.0,5,0.281,0.329,0.639,0.939,1.579,0,2,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000044,220003491       ,2.4386195632,102.8292010476,16.4259090424,0.00000000,0.00000000,27.4518860668,25.921,6.398,3.303,-0.552,2021-10-03,04:21:42.849996,1633234902,849996,0000,5A2F,1,1,3.308,GPS-3.0,5,0.280,0.328,0.638,0.939,1.578,0,2,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000045,220003491       ,2.4386451648,102.8292148598,16.6425876617,0.00000000,0.00000000,28.8904400193,25.724,6.263,3.441,-0.456,2021-10-03,04:21:43.299999,1633234903,299999,0000,5A2F,1,1,3.234,GPS-3.0,5,0.280,0.328,0.638,0.939,1.578,0,2,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000046,220003491       ,2.4386698678,102.8292290518,16.7932929993,0.00000000,0.00000000,31.0590114204,24.792,5.906,3.542,-0.324,2021-10-03,04:21:43.749996,1633234903,749996,0000,5A2F,1,1,3.167,GPS-3.0,5,0.279,0.328,0.637,0.939,1.578,0,2,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000047,220003491       ,2.4386927155,102.8292438713,17.0319480896,0.00000000,0.00000000,33.1577680429,23.513,5.455,3.592,-0.295,2021-10-03,04:21:44.200002,1633234904,200002,0000,5A2F,1,1,3.027,GPS-3.0,5,0.279,0.327,0.637,0.939,1.578,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000048,220003491       ,2.4387164985,102.8292609038,17.2201004028,0.00000000,0.00000000,35.3144617450,22.676,4.922,3.930,-0.209,2021-10-03,04:21:44.699999,1633234904,699999,0000,5A2F,1,1,3.252,GPS-3.0,5,0.279,0.327,0.637,1.137,1.884,0,2,9,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000049,220003491       ,2.4387387894,102.8292769763,17.2962589264,0.00000000,0.00000000,33.3073594310,21.688,5.078,3.242,-0.166,2021-10-03,04:21:45.200246,1633234905,200246,0000,5A2F,1,1,3.055,GPS-3.0,5,0.279,0.327,0.637,1.108,1.709,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000050,220003491       ,2.4387643836,102.8292905225,17.1360301971,0.00000000,0.00000000,29.9075098282,19.998,4.989,2.444,0.056,2021-10-03,04:21:45.750169,1633234905,750169,0000,5A2F,1,1,3.219,GPS-3.0,5,0.279,0.327,0.637,1.067,1.619,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000051,220003491       ,2.4387888839,102.8293036790,17.1510276794,0.00000000,0.00000000,29.0144557640,19.513,4.776,2.563,0.093,2021-10-03,04:21:46.300115,1633234906,300115,0000,5A2F,1,1,3.092,GPS-3.0,5,0.278,0.327,0.637,1.067,1.619,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000052,220003491       ,2.4388139838,102.8293175555,17.2007446289,0.00000000,0.00000000,30.2653878350,18.899,4.593,2.542,0.124,2021-10-03,04:21:46.899998,1633234906,899998,0000,5A2F,1,1,3.188,GPS-3.0,5,0.279,0.328,0.638,0.857,1.585,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000053,220003491       ,2.4388386644,102.8293323861,17.0945072174,0.00000000,0.00000000,31.7881750954,19.046,4.530,2.733,0.282,2021-10-03,04:21:47.500039,1633234907,500039,0000,5A2F,1,1,3.201,GPS-3.0,5,0.280,0.329,0.640,1.069,1.773,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000054,220003491       ,2.4388624642,102.8293476008,16.7439727783,0.00000000,0.00000000,32.9278024037,18.892,4.533,2.645,0.565,2021-10-03,04:21:48.099999,1633234908,099999,0000,5A2F,1,1,3.140,GPS-3.0,5,0.283,0.331,0.641,1.569,2.027,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000055,220003491       ,2.4388869739,102.8293634080,16.3264446259,0.00000000,0.00000000,32.5818362468,19.229,4.523,2.841,0.748,2021-10-03,04:21:48.749995,1633234908,749995,0000,5A2F,1,1,3.242,GPS-3.0,5,0.283,0.331,0.642,0.837,1.331,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000056,220003491       ,2.4389089282,102.8293791087,15.9241600037,0.00000000,0.00000000,33.7315175935,20.345,4.683,3.164,0.891,2021-10-03,04:21:49.299999,1633234909,299999,0000,5A2F,1,1,3.000,GPS-3.0,5,0.284,0.332,0.643,0.768,1.330,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000057,220003491       ,2.4389336644,102.8293957001,15.4637937546,0.00000000,0.00000000,33.3582101893,22.615,5.223,3.491,0.975,2021-10-03,04:21:49.849996,1633234909,849996,0000,5A2F,1,1,3.311,GPS-3.0,5,0.287,0.335,0.644,0.856,1.390,0,2,9,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000058,220003491       ,2.4389583411,102.8294105448,15.0440568924,0.00000000,0.00000000,30.7774129662,23.385,5.631,3.239,1.014,2021-10-03,04:21:50.349996,1633234910,349996,0000,5A2F,1,1,3.201,GPS-3.0,5,0.289,0.337,0.646,1.085,1.650,0,2,9,3,0,0,0,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000059,220003491       ,2.4389817118,102.8294243281,14.5182428360,0.00000000,0.00000000,32.6412144963,25.253,5.881,3.823,1.105,2021-10-03,04:21:50.800002,1633234910,800002,0000,5A2F,1,1,3.016,GPS-3.0,5,0.292,0.338,0.648,1.217,1.987,0,2,9,3,0,0,0,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000060,220003491       ,2.4390062598,102.8294397713,13.9064769745,0.00000000,0.00000000,36.1769199768,26.228,5.912,4.258,1.229,2021-10-03,04:21:51.249996,1633234911,249996,0000,5A2F,1,1,3.224,GPS-3.0,5,0.293,0.339,0.649,1.039,1.630,0,2,9,4,0,0,0,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000061,220003491       ,2.4390294324,102.8294548176,13.2718086243,0.00000000,0.00000000,35.7946547795,27.538,6.206,4.472,1.345,2021-10-03,04:21:51.649996,1633234911,649996,0000,5A2F,1,1,3.071,GPS-3.0,5,0.294,0.340,0.650,1.024,1.582,0,2,9,4,0,0,0,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000062,220003491       ,2.4390532361,102.8294712214,12.7711849213,0.00000000,0.00000000,34.6416778665,29.299,6.739,4.563,1.403,2021-10-03,04:21:52.050067,1633234912,050067,0000,5A2F,1,1,3.214,GPS-3.0,5,0.296,0.342,0.652,1.039,1.630,0,2,9,4,0,0,0,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000063,220003491       ,2.4390764290,102.8294869544,12.2127418518,0.00000000,0.00000000,33.5733440727,31.191,7.248,4.748,1.484,2021-10-03,04:21:52.400002,1633234912,400002,0000,5A2F,1,1,3.115,GPS-3.0,5,0.298,0.344,0.653,1.039,1.630,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000064,220003491       ,2.4391021126,102.8295032546,11.9296150208,0.00000000,0.00000000,32.4776382959,32.525,7.725,4.684,1.402,2021-10-03,04:21:52.749996,1633234912,749996,0000,5A2F,1,1,3.382,GPS-3.0,5,0.297,0.343,0.653,1.194,1.851,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000065,220003491       ,2.4391274849,102.8295188494,11.4392137527,0.00000000,0.00000000,31.4065929170,32.860,7.877,4.612,1.435,2021-10-03,04:21:53.100000,1633234913,100000,0000,5A2F,1,1,3.311,GPS-3.0,5,0.298,0.343,0.654,1.222,1.818,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000066,220003491       ,2.4391526340,102.8295333542,10.7888031006,0.00000000,0.00000000,30.4681112647,31.772,7.623,4.448,1.464,2021-10-03,04:21:53.450143,1633234913,450143,0000,5A2F,1,1,3.228,GPS-3.0,5,0.298,0.344,0.654,1.535,2.517,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000067,220003491       ,2.4391763601,102.8295472267,10.3166027069,0.00000000,0.00000000,31.3781349338,30.502,7.339,4.235,1.323,2021-10-03,04:21:53.800002,1633234913,800002,0000,5A2F,1,1,3.055,GPS-3.0,5,0.300,0.345,0.656,2.040,3.578,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000068,220003491       ,2.4392021049,102.8295623965,9.8317728043,0.00000000,0.00000000,31.2667550391,28.477,6.851,3.954,1.212,2021-10-03,04:21:54.200230,1633234914,200230,0000,5A2F,1,1,3.322,GPS-3.0,5,0.303,0.348,0.658,1.365,1.946,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000069,220003491       ,2.4392268277,102.8295756464,9.4342184067,0.00000000,0.00000000,30.5729888194,26.777,6.476,3.658,1.094,2021-10-03,04:21:54.600002,1633234914,600002,0000,5A2F,1,1,3.118,GPS-3.0,5,0.304,0.349,0.660,1.365,1.946,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000070,220003491       ,2.4392532841,102.8295898026,9.0969257355,0.00000000,0.00000000,30.0666429906,25.735,6.291,3.394,1.003,2021-10-03,04:21:55.049996,1633234915,049996,0000,5A2F,1,1,3.336,GPS-3.0,5,0.306,0.351,0.661,1.365,1.946,0,2,10,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000071,220003491       ,2.4392769239,102.8296031757,8.9189538956,0.00000000,0.00000000,29.8410896536,26.271,6.429,3.452,0.907,2021-10-03,04:21:55.449996,1633234915,449996,0000,5A2F,1,1,3.019,GPS-3.0,5,0.305,0.350,0.661,1.024,1.582,0,2,10,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122123-000000072,220003491       ,2.4393012675,102.8296164595,8.7258472443,0.00000000,0.00000000,29.5593272749,26.662,6.530,3.494,0.947,2021-10-03,04:21:55.850004,1633234915,850004,0000,5A2F,1,1,3.083,GPS-3.0,5,0.306,0.350,0.662,0.947,1.563,0,2,10,4,0,0,2,,,,,,,,,,,0,000000,,,,,
