#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch      ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4398659301,102.6913290173,32.4822883606,0,0,218.0157587594,5.381  ,-1.448   ,-0.370    ,0.136     ,2021-08-05,02:27:41.300042,1628130461      ,300042               ,0000           ,5A4F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.146     ,0.134     ,0.317     ,0.802  ,1.783  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4398390187,102.6913242839,32.6356506348,0,0,192.6046683297,7.062  ,-1.958   ,-0.125    ,0.056     ,2021-08-05,02:27:43.150003,1628130463      ,150003               ,0000           ,5A4F           ,1         ,1             ,3.038                ,GPS-3.0       ,5           ,0.143     ,0.133     ,0.312     ,0.869  ,1.785  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4398114188,102.6913217870,32.8491172791,0,0,186.7254327375,10.947 ,-3.023   ,-0.326    ,0.014     ,2021-08-05,02:27:44.449998,1628130464      ,449998               ,0000           ,5A4F           ,1         ,1             ,3.081                ,GPS-3.0       ,5           ,0.137     ,0.131     ,0.302     ,0.972  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4397833182,102.6913178797,32.9815483093,0,0,187.4769857726,12.360 ,-3.414   ,-0.360    ,0.057     ,2021-08-05,02:27:45.400001,1628130465      ,400001               ,0000           ,5A4F           ,1         ,1             ,3.155                ,GPS-3.0       ,5           ,0.132     ,0.130     ,0.295     ,1.013  ,2.071  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4397560556,102.6913135947,32.9555778503,0,0,188.7580970345,13.595 ,-3.726   ,-0.615    ,0.082     ,2021-08-05,02:27:46.250044,1628130466      ,250044               ,0000           ,5A4F           ,1         ,1             ,3.069                ,GPS-3.0       ,5           ,0.133     ,0.129     ,0.295     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4397293683,102.6913090280,32.9015884399,0,0,189.7698256355,14.663 ,-4.021   ,-0.650    ,0.101     ,2021-08-05,02:27:47.000009,1628130467      ,000009               ,0000           ,5A4F           ,1         ,1             ,3.011                ,GPS-3.0       ,5           ,0.134     ,0.129     ,0.295     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4397010851,102.6913040077,32.8707084656,0,0,190.1770551742,15.182 ,-4.145   ,-0.777    ,0.101     ,2021-08-05,02:27:47.750004,1628130467      ,750004               ,0000           ,5A4F           ,1         ,1             ,3.194                ,GPS-3.0       ,5           ,0.135     ,0.129     ,0.295     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4396741306,102.6912993813,32.8439292908,0,0,189.4662373872,15.652 ,-4.302   ,-0.630    ,0.062     ,2021-08-05,02:27:48.449995,1628130468      ,449995               ,0000           ,5A4F           ,1         ,1             ,3.041                ,GPS-3.0       ,5           ,0.135     ,0.130     ,0.295     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4396467517,102.6912951366,32.8565597534,0,0,188.3872724041,15.474 ,-4.272   ,-0.478    ,0.089     ,2021-08-05,02:27:49.150101,1628130469      ,150101               ,0000           ,5A4F           ,1         ,1             ,3.081                ,GPS-3.0       ,5           ,0.135     ,0.130     ,0.294     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4396192680,102.6912918656,32.8535156250,0,0,186.9598994713,15.922 ,-4.400   ,-0.448    ,0.074     ,2021-08-05,02:27:49.849995,1628130469      ,849995               ,0000           ,5A4F           ,1         ,1             ,3.078                ,GPS-3.0       ,5           ,0.134     ,0.131     ,0.294     ,0.870  ,2.062  ,0       ,4                 ,11        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
