#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-123037-000000018,220003491       ,2.4465287271,102.8329211014,17.9728469849,0.00000000,0.00000000,184.1969103671,16.694,-4.612,-0.480,-0.522,2021-10-03,04:30:51.400266,1633235451,400266,0000,5A4F,1,1,3.164,GPS-3.0,5,0.234,0.234,0.507,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000019,220003491       ,2.4465000892,102.8329193793,18.5440120697,0.00000000,0.00000000,184.4932176337,17.074,-4.702,-0.618,-0.598,2021-10-03,04:30:52.099998,1633235452,099998,0000,5A4F,1,1,3.190,GPS-3.0,5,0.233,0.233,0.505,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000020,220003491       ,2.4464731374,102.8329178166,19.1729373932,0.00000000,0.00000000,185.4071925673,15.788,-4.378,-0.260,-0.720,2021-10-03,04:30:52.749995,1633235452,749995,0000,5A4F,1,1,3.002,GPS-3.0,5,0.230,0.231,0.503,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000021,220003491       ,2.4464445221,102.8329137328,19.8994426727,0.00000000,0.00000000,188.7578374873,16.257,-4.461,-0.702,-0.756,2021-10-03,04:30:53.449995,1633235453,449995,0000,5A4F,1,1,3.214,GPS-3.0,5,0.226,0.227,0.499,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000022,220003491       ,2.4464168754,102.8329085672,20.7824668884,0.00000000,0.00000000,190.2331310273,15.995,-4.340,-0.950,-0.754,2021-10-03,04:30:54.149995,1633235454,149995,0000,5A4F,1,1,3.127,GPS-3.0,5,0.222,0.222,0.491,0.837,1.483,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000023,220003491       ,2.4463890524,102.8329025433,21.4417648315,0.00000000,0.00000000,192.3786163890,16.692,-4.403,-1.453,-0.568,2021-10-03,04:30:54.849995,1633235454,849995,0000,5A4F,1,1,3.165,GPS-3.0,5,0.221,0.221,0.486,0.837,1.482,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000024,220003491       ,2.4463612803,102.8328981329,21.9486064911,0.00000000,0.00000000,190.0863912431,16.030,-4.418,-0.554,-0.540,2021-10-03,04:30:55.549995,1633235455,549995,0000,5A4F,1,1,3.127,GPS-3.0,5,0.221,0.221,0.484,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000025,220003491       ,2.4463326201,102.8328954303,22.4481201172,0.00000000,0.00000000,186.4843270598,16.244,-4.509,-0.180,-0.565,2021-10-03,04:30:56.249995,1633235456,249995,0000,5A4F,1,1,3.201,GPS-3.0,5,0.221,0.221,0.483,1.170,1.625,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000026,220003491       ,2.4463049230,102.8328957828,22.8613929749,0.00000000,0.00000000,182.8000683800,17.276,-4.799,-0.002,-0.533,2021-10-03,04:30:56.899999,1633235456,899999,0000,5A4F,1,1,3.080,GPS-3.0,5,0.220,0.220,0.482,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000027,220003491       ,2.4462775892,102.8328974667,23.3008899689,0.00000000,0.00000000,178.4331049718,16.173,-4.362,1.072,-0.552,2021-10-03,04:30:57.549996,1633235457,549996,0000,5A4F,1,1,3.045,GPS-3.0,5,0.218,0.219,0.480,0.884,1.426,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000028,220003491       ,2.4462499948,102.8329004555,23.8648109436,0.00000000,0.00000000,175.7019991907,15.407,-4.103,1.217,-0.684,2021-10-03,04:30:58.250061,1633235458,250061,0000,5A4F,1,1,3.086,GPS-3.0,5,0.216,0.217,0.476,0.801,1.422,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000029,220003491       ,2.4462226253,102.8329017832,24.5012702942,0.00000000,0.00000000,179.3164396768,14.480,-4.021,0.092,-0.531,2021-10-03,04:30:59.000143,1633235459,000143,0000,5A4F,1,1,3.047,GPS-3.0,5,0.213,0.215,0.473,0.801,1.422,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000030,220003491       ,2.4461950110,102.8329021205,25.0720405579,0.00000000,0.00000000,181.4576083590,13.914,-3.829,0.527,-0.408,2021-10-03,04:30:59.750204,1633235459,750204,0000,5A4F,1,1,3.071,GPS-3.0,5,0.209,0.213,0.465,0.801,1.422,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000031,220003491       ,2.4461665644,102.8329035698,25.6450538635,0.00000000,0.00000000,179.2257347646,15.854,-4.386,0.392,-0.352,2021-10-03,04:31:00.500016,1633235460,500016,0000,5A4F,1,1,3.167,GPS-3.0,5,0.202,0.211,0.454,0.957,1.557,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000032,220003491       ,2.4461380937,102.8329038515,26.0335865021,0.00000000,0.00000000,177.4674528270,16.171,-4.477,0.371,-0.419,2021-10-03,04:31:01.200002,1633235461,200002,0000,5A4F,1,1,3.166,GPS-3.0,5,0.198,0.207,0.445,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000033,220003491       ,2.4461099337,102.8329048453,26.4903221130,0.00000000,0.00000000,177.4829983375,15.341,-4.218,0.604,-0.581,2021-10-03,04:31:01.900000,1633235461,900000,0000,5A4F,1,1,3.133,GPS-3.0,5,0.196,0.205,0.441,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000034,220003491       ,2.4460830756,102.8329081062,26.9928359985,0.00000000,0.00000000,176.0116389865,16.629,-4.580,0.597,-0.726,2021-10-03,04:31:02.549996,1633235462,549996,0000,5A4F,1,1,3.008,GPS-3.0,5,0.195,0.204,0.439,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000035,220003491       ,2.4460546537,102.8329104021,27.3883056641,0.00000000,0.00000000,176.0833013313,17.515,-4.865,-0.049,-0.445,2021-10-03,04:31:03.200003,1633235463,200003,0000,5A4F,1,1,3.171,GPS-3.0,5,0.193,0.202,0.435,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000036,220003491       ,2.4460274698,102.8329113198,27.7532844543,0.00000000,0.00000000,177.5138298115,19.241,-5.344,0.065,-0.553,2021-10-03,04:31:03.800002,1633235463,800002,0000,5A4F,1,1,3.024,GPS-3.0,5,0.192,0.201,0.433,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000037,220003491       ,2.4459981101,102.8329129474,28.2026348114,0.00000000,0.00000000,178.5643538869,21.397,-5.939,-0.233,-0.650,2021-10-03,04:31:04.400022,1633235464,400022,0000,5A4F,1,1,3.270,GPS-3.0,5,0.190,0.200,0.430,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000038,220003491       ,2.4459685643,102.8329136930,28.6055984497,0.00000000,0.00000000,179.8421456769,19.060,-5.291,0.194,-0.589,2021-10-03,04:31:05.000010,1633235465,000010,0000,5A4F,1,1,3.286,GPS-3.0,5,0.190,0.199,0.428,1.288,1.696,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000039,220003491       ,2.4459411545,102.8329134248,28.9373435974,0.00000000,0.00000000,181.0672767083,18.266,-4.999,-0.869,-0.504,2021-10-03,04:31:05.600222,1633235465,600222,0000,5A4F,1,1,3.048,GPS-3.0,5,0.189,0.198,0.427,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000040,220003491       ,2.4459132820,102.8329128107,29.2857894897,0.00000000,0.00000000,181.0909911251,15.371,-4.255,0.351,-0.243,2021-10-03,04:31:06.299998,1633235466,299998,0000,5A4F,1,1,3.100,GPS-3.0,5,0.189,0.198,0.426,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000041,220003491       ,2.4458848164,102.8329118468,29.8023662567,0.00000000,0.00000000,182.2770124933,14.902,-4.139,-0.038,-0.419,2021-10-03,04:31:07.049995,1633235467,049995,0000,5A4F,1,1,3.167,GPS-3.0,5,0.189,0.198,0.426,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000042,220003491       ,2.4458562305,102.8329105810,30.3128223419,0.00000000,0.00000000,182.3861042747,17.360,-4.788,-0.572,-0.652,2021-10-03,04:31:07.749995,1633235467,749995,0000,5A4F,1,1,3.182,GPS-3.0,5,0.188,0.198,0.423,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000043,220003491       ,2.4458281182,102.8329096226,30.6423168182,0.00000000,0.00000000,183.1809333885,17.431,-4.832,-0.317,-0.238,2021-10-03,04:31:08.400001,1633235468,400001,0000,5A4F,1,1,3.128,GPS-3.0,5,0.187,0.197,0.421,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000044,220003491       ,2.4458001452,102.8329084057,31.0758628845,0.00000000,0.00000000,183.3713180814,18.390,-5.104,-0.204,-0.541,2021-10-03,04:31:09.049995,1633235469,049995,0000,5A4F,1,1,3.113,GPS-3.0,5,0.184,0.197,0.418,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000045,220003491       ,2.4457725158,102.8329076858,31.4184875488,0.00000000,0.00000000,183.3775062328,17.936,-4.964,0.429,-0.455,2021-10-03,04:31:09.649995,1633235469,649995,0000,5A4F,1,1,3.073,GPS-3.0,5,0.183,0.196,0.417,0.997,1.587,0,4,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000046,220003491       ,2.4457441816,102.8329065182,31.7254791260,0.00000000,0.00000000,183.4652878240,18.632,-5.174,0.102,-0.285,2021-10-03,04:31:10.250035,1633235470,250035,0000,5A4F,1,1,3.153,GPS-3.0,5,0.181,0.195,0.415,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000047,220003491       ,2.4457171926,102.8329051404,32.0156593323,0.00000000,0.00000000,183.5528918303,20.571,-5.699,-0.420,-0.339,2021-10-03,04:31:10.800232,1633235470,800232,0000,5A4F,1,1,3.005,GPS-3.0,5,0.180,0.195,0.414,0.997,1.587,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000048,220003491       ,2.4456886522,102.8329036917,32.1921501160,0.00000000,0.00000000,183.4675554468,21.192,-5.884,-0.184,-0.237,2021-10-03,04:31:11.350152,1633235471,350152,0000,5A4F,1,1,3.178,GPS-3.0,5,0.180,0.194,0.413,0.997,1.587,0,4,11,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000049,220003491       ,2.4456590747,102.8329024995,32.4205436707,0.00000000,0.00000000,182.9388578239,21.693,-6.024,-0.127,-0.337,2021-10-03,04:31:11.900088,1633235471,900088,0000,5A4F,1,1,3.292,GPS-3.0,5,0.179,0.194,0.412,0.997,1.587,0,4,11,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000050,220003491       ,2.4456314940,102.8329011972,32.6528472900,0.00000000,0.00000000,182.9582009196,22.221,-6.172,0.021,-0.396,2021-10-03,04:31:12.400002,1633235472,400002,0000,5A4F,1,1,3.070,GPS-3.0,5,0.179,0.194,0.412,0.997,1.587,0,4,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000051,220003491       ,2.4456039322,102.8328997109,32.8581466675,0.00000000,0.00000000,183.4064115933,20.631,-5.729,0.153,-0.330,2021-10-03,04:31:12.899999,1633235472,899999,0000,5A4F,1,1,3.069,GPS-3.0,5,0.178,0.193,0.412,0.997,1.587,0,4,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000052,220003491       ,2.4455745320,102.8328978719,33.1503524780,0.00000000,0.00000000,183.2098114283,22.764,-6.252,-0.948,-0.508,2021-10-03,04:31:13.449996,1633235473,449996,0000,5A2F,1,1,3.276,GPS-3.0,5,0.178,0.193,0.412,1.169,1.432,0,2,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000053,220003491       ,2.4455471533,102.8328968982,33.3869819641,0.00000000,0.00000000,183.0120774518,19.875,-5.520,-0.067,-0.364,2021-10-03,04:31:14.000010,1633235474,000010,0000,5A2F,1,1,3.046,GPS-3.0,5,0.179,0.194,0.412,0.995,1.413,0,2,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000054,220003491       ,2.4455201575,102.8328957719,33.5506820679,0.00000000,0.00000000,182.7529400747,19.281,-5.356,-0.024,-0.303,2021-10-03,04:31:14.549996,1633235474,549996,0000,5A2F,1,1,3.004,GPS-3.0,5,0.179,0.194,0.412,0.995,1.413,0,2,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000055,220003491       ,2.4454912988,102.8328952505,33.9290542603,0.00000000,0.00000000,182.1264341429,18.707,-5.196,-0.076,-0.525,2021-10-03,04:31:15.150082,1633235475,150082,0000,5A2F,1,1,3.209,GPS-3.0,5,0.179,0.194,0.412,0.995,1.413,0,2,11,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000056,220003491       ,2.4454630926,102.8328941770,34.2585983276,0.00000000,0.00000000,182.5596184004,18.275,-5.060,-0.402,-0.425,2021-10-03,04:31:15.749997,1633235475,749997,0000,5A2F,1,1,3.139,GPS-3.0,5,0.180,0.195,0.412,0.837,1.327,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000057,220003491       ,2.4454339676,102.8328927983,34.6026802063,0.00000000,0.00000000,182.5866522892,18.460,-5.102,-0.510,-0.501,2021-10-03,04:31:16.400003,1633235476,400003,0000,5A2F,1,1,3.242,GPS-3.0,5,0.180,0.195,0.413,0.751,1.263,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000058,220003491       ,2.4454051488,102.8328905438,34.8694915771,0.00000000,0.00000000,184.7650728230,17.564,-4.863,-0.398,-0.290,2021-10-03,04:31:17.049995,1633235477,049995,0000,5A2F,1,1,3.214,GPS-3.0,5,0.181,0.196,0.413,0.751,1.263,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000059,220003491       ,2.4453769595,102.8328864669,35.0773086548,0.00000000,0.00000000,189.8303137908,15.712,-4.306,-0.709,-0.256,2021-10-03,04:31:17.750086,1633235477,750086,0000,5A2F,1,1,3.167,GPS-3.0,5,0.181,0.196,0.414,0.751,1.263,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-123037-000000060,220003491       ,2.4453510785,102.8328784896,35.4359588623,0.00000000,0.00000000,197.8016909673,10.272,-2.534,-1.312,-0.310,2021-10-03,04:31:18.649995,1633235478,649995,0000,5A2F,1,1,3.011,GPS-3.0,5,0.182,0.197,0.415,0.849,1.327,0,2,11,5,0,0,4,,,,,,,,,,,0,000000,,,,,
