#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-120322-000000014,220003491       ,2.4341986948,102.8300130515,28.7308654785,0.00000000,0.00000000,6.3967675634,29.566,8.151,1.006,-0.184,2021-10-03,04:03:30.699998,1633233810,699998,0000,5A4F,1,1,3.249,GPS-3.0,5,0.117,0.128,0.328,0.891,1.361,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000015,220003491       ,2.4342284245,102.8300163885,28.8227958679,0.00000000,0.00000000,6.1439408542,29.716,8.199,0.955,-0.219,2021-10-03,04:03:31.099999,1633233811,099999,0000,5A4F,1,1,3.327,GPS-3.0,5,0.116,0.128,0.328,0.891,1.361,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000016,220003491       ,2.4342586675,102.8300199936,28.8978481293,0.00000000,0.00000000,6.0867930883,30.836,8.509,0.980,-0.239,2021-10-03,04:03:31.500166,1633233811,500166,0000,5A4F,1,1,3.387,GPS-3.0,5,0.116,0.128,0.328,0.891,1.361,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000017,220003491       ,2.4342892100,102.8300232086,28.9870090485,0.00000000,0.00000000,6.3100463591,30.663,8.457,1.010,-0.195,2021-10-03,04:03:31.899999,1633233811,899999,0000,5A4F,1,1,3.415,GPS-3.0,5,0.115,0.128,0.329,0.817,1.320,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000018,220003491       ,2.4343196143,102.8300266276,29.0489082336,0.00000000,0.00000000,6.6297751981,29.811,8.217,1.022,-0.082,2021-10-03,04:03:32.299998,1633233812,299998,0000,5A4F,1,1,3.402,GPS-3.0,5,0.115,0.128,0.329,0.891,1.361,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000019,220003491       ,2.4343493274,102.8300302802,29.0811252594,0.00000000,0.00000000,6.9412369469,29.362,8.055,1.281,-0.018,2021-10-03,04:03:32.700117,1633233812,700117,0000,5A4F,1,1,3.329,GPS-3.0,5,0.114,0.128,0.329,0.817,1.320,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000020,220003491       ,2.4343784517,102.8300342059,29.1075363159,0.00000000,0.00000000,7.3490479054,29.221,8.041,1.111,-0.017,2021-10-03,04:03:33.099999,1633233813,099999,0000,5A4F,1,1,3.268,GPS-3.0,5,0.114,0.128,0.329,0.890,1.748,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000021,220003491       ,2.4344072069,102.8300383783,29.1029567719,0.00000000,0.00000000,7.8308161523,28.666,7.870,1.215,0.057,2021-10-03,04:03:33.499999,1633233813,499999,0000,5A4F,1,1,3.231,GPS-3.0,5,0.113,0.128,0.329,0.817,1.320,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000022,220003491       ,2.4344355196,102.8300425807,29.0850925446,0.00000000,0.00000000,8.2629758815,28.505,7.818,1.255,0.094,2021-10-03,04:03:33.900069,1633233813,900069,0000,5A4F,1,1,3.183,GPS-3.0,5,0.113,0.128,0.329,0.890,1.748,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000023,220003491       ,2.4344635765,102.8300467200,29.0403156281,0.00000000,0.00000000,8.6526663481,28.392,7.813,1.076,0.151,2021-10-03,04:03:34.299998,1633233814,299998,0000,5A4F,1,1,3.154,GPS-3.0,5,0.112,0.128,0.329,0.817,1.320,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000024,220003491       ,2.4344915483,102.8300510678,28.9620075226,0.00000000,0.00000000,8.8988468564,28.141,7.746,1.052,0.253,2021-10-03,04:03:34.700008,1633233814,700008,0000,5A4F,1,1,3.148,GPS-3.0,5,0.112,0.128,0.330,0.817,1.319,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000025,220003491       ,2.4345196435,102.8300553180,28.8561668396,0.00000000,0.00000000,8.6484879799,28.049,7.683,1.293,0.316,2021-10-03,04:03:35.100017,1633233815,100017,0000,5A4F,1,1,3.160,GPS-3.0,5,0.112,0.128,0.330,0.817,1.319,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000026,220003491       ,2.4345477521,102.8300594465,28.7380867004,0.00000000,0.00000000,8.2944835441,28.171,7.756,1.040,0.318,2021-10-03,04:03:35.500013,1633233815,500013,0000,5A4F,1,1,3.159,GPS-3.0,5,0.111,0.127,0.330,0.817,1.319,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000027,220003491       ,2.4345754918,102.8300630725,28.6056098938,0.00000000,0.00000000,7.9388663299,27.270,7.510,0.991,0.327,2021-10-03,04:03:35.899999,1633233815,899999,0000,5A4F,1,1,3.111,GPS-3.0,5,0.111,0.127,0.331,0.925,1.341,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000028,220003491       ,2.4346052795,102.8300666583,28.4677391052,0.00000000,0.00000000,7.4904165995,26.212,7.226,0.891,0.300,2021-10-03,04:03:36.349995,1633233816,349995,0000,5A4F,1,1,3.336,GPS-3.0,5,0.111,0.128,0.331,0.891,1.361,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000029,220003491       ,2.4346338887,102.8300701319,28.3365726471,0.00000000,0.00000000,7.2452486668,24.891,6.836,1.040,0.321,2021-10-03,04:03:36.800002,1633233816,800002,0000,5A4F,1,1,3.205,GPS-3.0,5,0.112,0.128,0.332,1.005,1.379,0,4,9,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000030,220003491       ,2.4346609154,102.8300735193,28.1936721802,0.00000000,0.00000000,7.3604568826,22.957,6.307,0.942,0.361,2021-10-03,04:03:37.250258,1633233817,250258,0000,5A4F,1,1,3.029,GPS-3.0,5,0.113,0.129,0.332,0.891,1.360,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000031,220003491       ,2.4346882966,102.8300773102,27.9686584473,0.00000000,0.00000000,8.1298648860,20.892,5.705,1.066,0.407,2021-10-03,04:03:37.749995,1633233817,749995,0000,5A4F,1,1,3.074,GPS-3.0,5,0.114,0.129,0.333,0.817,1.319,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000032,220003491       ,2.4347154293,102.8300818978,27.6267738342,0.00000000,0.00000000,9.1957534721,19.188,5.209,1.129,0.513,2021-10-03,04:03:38.299999,1633233818,299999,0000,5A4F,1,1,3.060,GPS-3.0,5,0.115,0.130,0.335,0.817,1.319,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000033,220003491       ,2.4347435719,102.8300868913,27.2194480896,0.00000000,0.00000000,10.1979624969,15.954,4.364,0.771,0.579,2021-10-03,04:03:38.949995,1633233818,949995,0000,5A4F,1,1,3.178,GPS-3.0,5,0.116,0.131,0.336,0.817,1.319,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000034,220003491       ,2.4347713092,102.8300920126,26.8626556396,0.00000000,0.00000000,10.9956705354,15.646,4.259,0.865,0.527,2021-10-03,04:03:39.699998,1633233819,699998,0000,5A4F,1,1,3.136,GPS-3.0,5,0.117,0.133,0.338,0.925,1.340,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000035,220003491       ,2.4347985149,102.8300982509,26.5576229095,0.00000000,0.00000000,12.6967385397,16.983,4.540,1.282,0.444,2021-10-03,04:03:40.400233,1633233820,400233,0000,5A4F,1,1,3.104,GPS-3.0,5,0.120,0.134,0.340,0.865,1.529,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000036,220003491       ,2.4348247640,102.8301073938,26.1853847504,0.00000000,0.00000000,14.6911904896,17.615,4.712,1.319,0.479,2021-10-03,04:03:41.050244,1633233821,050244,0000,5A4F,1,1,3.090,GPS-3.0,5,0.121,0.136,0.342,0.817,1.443,0,4,9,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000037,220003491       ,2.4348523347,102.8301168571,25.7506294250,0.00000000,0.00000000,15.5675532789,18.188,4.807,1.554,0.541,2021-10-03,04:03:41.700250,1633233821,700250,0000,5A4F,1,1,3.241,GPS-3.0,5,0.124,0.138,0.345,0.889,1.746,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000038,220003491       ,2.4348794195,102.8301254885,25.3886909485,0.00000000,0.00000000,14.5132247881,18.891,4.992,1.617,0.580,2021-10-03,04:03:42.299998,1633233822,299998,0000,5A4F,1,1,3.161,GPS-3.0,5,0.128,0.142,0.348,0.817,1.318,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000039,220003491       ,2.4349071855,102.8301331156,25.0322017670,0.00000000,0.00000000,13.0203511950,19.021,5.177,1.056,0.596,2021-10-03,04:03:42.900191,1633233822,900191,0000,5A4F,1,1,3.202,GPS-3.0,5,0.135,0.148,0.353,1.176,1.996,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000040,220003491       ,2.4349345151,102.8301376523,24.8174991608,0.00000000,0.00000000,11.6729153812,20.035,5.469,1.031,0.598,2021-10-03,04:03:43.450127,1633233823,450127,0000,5A4F,1,1,3.080,GPS-3.0,5,0.134,0.147,0.354,0.974,1.398,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000041,220003491       ,2.4349612635,102.8301414632,24.6451911926,0.00000000,0.00000000,11.5238354035,21.095,5.684,1.424,0.640,2021-10-03,04:03:43.949995,1633233823,949995,0000,5A4F,1,1,3.004,GPS-3.0,5,0.135,0.148,0.355,0.975,1.547,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000042,220003491       ,2.4349880954,102.8301467186,24.3290939331,0.00000000,0.00000000,11.8778756978,21.763,5.958,1.024,0.563,2021-10-03,04:03:44.449995,1633233824,449995,0000,5A4F,1,1,3.040,GPS-3.0,5,0.136,0.149,0.357,1.071,1.792,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000043,220003491       ,2.4350158275,102.8301521465,24.2634296417,0.00000000,0.00000000,11.6534450732,22.243,6.083,1.080,0.415,2021-10-03,04:03:44.950040,1633233824,950040,0000,5A4F,1,1,3.142,GPS-3.0,5,0.137,0.150,0.358,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000044,220003491       ,2.4350439305,102.8301571735,24.0328063965,0.00000000,0.00000000,11.1595933679,22.426,6.127,1.124,0.387,2021-10-03,04:03:45.449995,1633233825,449995,0000,5A4F,1,1,3.174,GPS-3.0,5,0.138,0.151,0.360,1.532,2.017,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000045,220003491       ,2.4350721166,102.8301625282,23.9870109558,0.00000000,0.00000000,10.6201048999,22.650,6.217,0.965,0.246,2021-10-03,04:03:45.950104,1633233825,950104,0000,5A4F,1,1,3.190,GPS-3.0,5,0.140,0.152,0.361,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000046,220003491       ,2.4351006388,102.8301679202,23.9632816315,0.00000000,0.00000000,9.8000177466,23.160,6.324,1.179,0.209,2021-10-03,04:03:46.449995,1633233826,449995,0000,5A4F,1,1,3.228,GPS-3.0,5,0.141,0.154,0.363,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000047,220003491       ,2.4351293176,102.8301724591,23.7625427246,0.00000000,0.00000000,8.1238790790,23.057,6.337,0.932,0.334,2021-10-03,04:03:46.949995,1633233826,949995,0000,5A4F,1,1,3.229,GPS-3.0,5,0.145,0.157,0.367,1.161,2.023,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000048,220003491       ,2.4351586443,102.8301769406,23.5438213348,0.00000000,0.00000000,6.0210486756,23.059,6.354,0.808,0.451,2021-10-03,04:03:47.450027,1633233827,450027,0000,5A4F,1,1,3.299,GPS-3.0,5,0.148,0.160,0.370,1.164,1.919,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000049,220003491       ,2.4351881660,102.8301796436,23.4150047302,0.00000000,0.00000000,3.9052246910,22.361,6.208,0.214,0.402,2021-10-03,04:03:47.949995,1633233827,949995,0000,5A4F,1,1,3.296,GPS-3.0,5,0.149,0.161,0.371,1.559,2.049,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000050,220003491       ,2.4352153769,102.8301801921,23.3279514313,0.00000000,0.00000000,1.9537948220,21.525,5.978,0.135,0.368,2021-10-03,04:03:48.450089,1633233828,450089,0000,5A4F,1,1,3.026,GPS-3.0,5,0.150,0.162,0.373,1.532,2.016,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000051,220003491       ,2.4352438353,102.8301796792,23.1234455109,0.00000000,0.00000000,0.7861951676,20.136,5.593,-0.005,0.431,2021-10-03,04:03:49.000036,1633233829,000036,0000,5A4F,1,1,3.165,GPS-3.0,5,0.151,0.163,0.374,1.127,1.892,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000052,220003491       ,2.4352715406,102.8301793875,22.9102573395,0.00000000,0.00000000,0.5094564464,20.325,5.645,-0.064,0.469,2021-10-03,04:03:49.549995,1633233829,549995,0000,5A4F,1,1,3.081,GPS-3.0,5,0.152,0.164,0.376,1.127,1.892,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000053,220003491       ,2.4353002295,102.8301801139,22.5924282074,0.00000000,0.00000000,1.5605060196,21.595,5.997,0.127,0.568,2021-10-03,04:03:50.099999,1633233830,099999,0000,5A4F,1,1,3.191,GPS-3.0,5,0.154,0.166,0.378,1.005,1.377,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000054,220003491       ,2.4353284766,102.8301817702,22.5912551880,0.00000000,0.00000000,2.6157140040,23.175,6.424,0.420,0.467,2021-10-03,04:03:50.600021,1633233830,600021,0000,5A4F,1,1,3.146,GPS-3.0,5,0.155,0.167,0.379,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000055,220003491       ,2.4353570130,102.8301840515,22.4119415283,0.00000000,0.00000000,2.2288619078,23.956,6.648,0.298,0.434,2021-10-03,04:03:51.099999,1633233831,099999,0000,5A4F,1,1,3.183,GPS-3.0,5,0.156,0.168,0.381,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000056,220003491       ,2.4353842340,102.8301847079,22.3660106659,0.00000000,0.00000000,0.9681508202,24.709,6.863,0.102,0.310,2021-10-03,04:03:51.549995,1633233831,549995,0000,5A4F,1,1,3.028,GPS-3.0,5,0.157,0.168,0.381,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000057,220003491       ,2.4354121370,102.8301864618,22.0512123108,0.00000000,0.00000000,3.6317831902,24.223,6.709,0.513,0.345,2021-10-03,04:03:52.000010,1633233832,000010,0000,5A4F,1,1,3.109,GPS-3.0,5,0.157,0.169,0.383,1.051,1.553,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000058,220003491       ,2.4354395223,102.8301891222,21.8432712555,0.00000000,0.00000000,7.1421226287,22.247,6.115,0.895,0.279,2021-10-03,04:03:52.450276,1633233832,450276,0000,5A4F,1,1,3.059,GPS-3.0,5,0.157,0.169,0.383,0.891,1.358,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000059,220003491       ,2.4354684373,102.8301933682,21.5361881256,0.00000000,0.00000000,8.9408909396,19.392,5.341,0.698,0.255,2021-10-03,04:03:53.000206,1633233833,000206,0000,5A4F,1,1,3.250,GPS-3.0,5,0.157,0.170,0.385,0.891,1.358,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000060,220003491       ,2.4354959643,102.8301962733,21.4672374725,0.00000000,0.00000000,7.0990984134,16.757,4.632,0.462,0.152,2021-10-03,04:03:53.600001,1633233833,600001,0000,5A4F,1,1,3.078,GPS-3.0,5,0.157,0.170,0.386,0.891,1.358,0,4,9,5,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000061,220003491       ,2.4355237778,102.8301988688,21.3871421814,0.00000000,0.00000000,6.2446464440,12.534,3.470,0.289,0.086,2021-10-03,04:03:54.349995,1633233834,349995,0000,5A4F,1,1,3.106,GPS-3.0,5,0.156,0.171,0.387,0.891,1.358,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000062,220003491       ,2.4355508279,102.8302016198,21.3732719421,0.00000000,0.00000000,6.3644296059,3.806,1.037,0.205,-0.035,2021-10-03,04:03:56.150190,1633233836,150190,0000,5A4F,1,1,3.023,GPS-3.0,5,0.148,0.170,0.389,0.817,1.316,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000063,220003491       ,2.4355782614,102.8302049809,21.4381008148,0.00000000,0.00000000,8.6033088399,5.752,1.563,0.332,0.023,2021-10-03,04:03:58.450014,1633233838,450014,0000,5A4F,1,1,3.073,GPS-3.0,5,0.146,0.171,0.389,0.891,1.357,0,4,9,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000064,220003491       ,2.4356064041,102.8302089462,21.2447299957,0.00000000,0.00000000,8.8429195599,12.749,3.498,0.553,0.169,2021-10-03,04:03:59.750043,1633233839,750043,0000,5A4F,1,1,3.160,GPS-3.0,5,0.146,0.172,0.391,0.981,1.440,0,4,10,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000065,220003491       ,2.4356353708,102.8302119817,21.0350532532,0.00000000,0.00000000,8.1919197160,17.457,4.806,0.644,0.261,2021-10-03,04:04:00.500146,1633233840,500146,0000,5A4F,1,1,3.239,GPS-3.0,5,0.146,0.173,0.393,0.823,1.290,0,4,10,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000066,220003491       ,2.4356639146,102.8302151609,20.8138751984,0.00000000,0.00000000,7.9316843860,19.630,5.395,0.791,0.334,2021-10-03,04:04:01.100000,1633233841,100000,0000,5A4F,1,1,3.194,GPS-3.0,5,0.145,0.172,0.393,0.823,1.289,0,4,10,5,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000067,220003491       ,2.4356909232,102.8302185919,20.6025314331,0.00000000,0.00000000,8.0681729099,18.848,5.187,0.711,0.370,2021-10-03,04:04:01.649995,1633233841,649995,0000,5A4F,1,1,3.027,GPS-3.0,5,0.143,0.172,0.394,0.823,1.289,0,4,10,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000068,220003491       ,2.4357183602,102.8302217472,20.4244956970,0.00000000,0.00000000,8.1925609000,17.723,4.893,0.545,0.321,2021-10-03,04:04:02.250028,1633233842,250028,0000,5A4F,1,1,3.071,GPS-3.0,5,0.141,0.172,0.395,0.754,1.235,0,4,10,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000069,220003491       ,2.4357464492,102.8302249876,20.2211093903,0.00000000,0.00000000,7.9588941521,17.551,4.838,0.604,0.299,2021-10-03,04:04:02.900045,1633233842,900045,0000,5A4F,1,1,3.144,GPS-3.0,5,0.141,0.173,0.396,0.823,1.289,0,4,10,5,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000070,220003491       ,2.4357736297,102.8302284239,20.0581874847,0.00000000,0.00000000,7.8102120329,18.489,5.098,0.626,0.300,2021-10-03,04:04:03.500000,1633233843,500000,0000,5A4F,1,1,3.046,GPS-3.0,5,0.140,0.173,0.397,0.823,1.289,0,4,10,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000071,220003491       ,2.4358022411,102.8302325191,19.9062137604,0.00000000,0.00000000,7.6839252502,19.463,5.374,0.590,0.274,2021-10-03,04:04:04.099999,1633233844,099999,0000,5A4F,1,1,3.214,GPS-3.0,5,0.139,0.174,0.398,0.982,1.439,0,4,10,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000072,220003491       ,2.4358295572,102.8302362000,19.7204303741,0.00000000,0.00000000,8.1052198560,20.247,5.578,0.718,0.277,2021-10-03,04:04:04.649996,1633233844,649996,0000,5A4F,1,1,3.065,GPS-3.0,5,0.138,0.174,0.398,0.823,1.289,0,4,10,5,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-120322-000000073,220003491       ,2.4358579988,102.8302399248,19.5740814209,0.00000000,0.00000000,8.2181194679,21.303,5.883,0.639,0.239,2021-10-03,04:04:05.200002,1633233845,200002,0000,5A4F,1,1,3.190,GPS-3.0,5,0.136,0.174,0.398,0.754,1.234,0,4,10,5,0,0,4,,,,,,,,,,,0,000000,,,,,
