#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-111655-000000011,220003491       ,2.4016838544,102.8391240117,20.1997184753,0.00000000,0.00000000,292.8133242847,21.971,1.855,-5.814,0.370,2021-10-03,03:17:00.549996,1633231020,549996,0000,5A4F,1,1,3.013,GPS-3.0,5,0.148,0.112,0.265,0.782,1.425,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000012,220003491       ,2.4016945322,102.8390985115,20.0334606171,0.00000000,0.00000000,292.7791733389,22.470,2.532,-5.705,0.488,2021-10-03,03:17:01.050039,1633231021,050039,0000,5A4F,1,1,3.072,GPS-3.0,5,0.149,0.113,0.266,0.746,1.415,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000013,220003491       ,2.4017058924,102.8390726336,19.8994388580,0.00000000,0.00000000,293.0195413561,22.862,2.524,-5.827,0.404,2021-10-03,03:17:01.549996,1633231021,549996,0000,5A4F,1,1,3.140,GPS-3.0,5,0.149,0.114,0.267,0.778,1.345,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000014,220003491       ,2.4017167845,102.8390459243,19.7339801788,0.00000000,0.00000000,292.9992693547,23.886,2.970,-5.933,0.381,2021-10-03,03:17:02.050089,1633231022,050089,0000,5A4F,1,1,3.205,GPS-3.0,5,0.150,0.115,0.268,0.778,1.345,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000015,220003491       ,2.4017276795,102.8390190517,19.6166267395,0.00000000,0.00000000,292.9030729704,22.536,1.791,-5.998,0.248,2021-10-03,03:17:02.549996,1633231022,549996,0000,5A4F,1,1,3.222,GPS-3.0,5,0.151,0.115,0.269,0.809,1.364,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000016,220003491       ,2.4017395602,102.8389913915,19.4045658112,0.00000000,0.00000000,292.7579724317,24.555,2.856,-6.194,0.369,2021-10-03,03:17:03.049996,1633231023,049996,0000,5A4F,1,1,3.345,GPS-3.0,5,0.151,0.116,0.270,0.691,1.208,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000017,220003491       ,2.4017497859,102.8389658023,19.3098945618,0.00000000,0.00000000,292.5897312120,24.158,2.481,-6.235,0.333,2021-10-03,03:17:03.500000,1633231023,500000,0000,5A4F,1,1,3.062,GPS-3.0,5,0.150,0.116,0.270,0.778,1.345,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000018,220003491       ,2.4017599104,102.8389402814,19.1723365784,0.00000000,0.00000000,292.8508903251,24.508,2.886,-6.166,0.333,2021-10-03,03:17:03.949996,1633231023,949996,0000,5A4F,1,1,3.051,GPS-3.0,5,0.150,0.116,0.270,0.831,1.355,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000019,220003491       ,2.4017710042,102.8389148324,18.9582920074,0.00000000,0.00000000,293.2995791121,26.119,3.221,-6.501,0.368,2021-10-03,03:17:04.400002,1633231024,400002,0000,5A4F,1,1,3.085,GPS-3.0,5,0.151,0.117,0.271,0.838,1.639,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000020,220003491       ,2.4017819531,102.8388892648,18.7410945892,0.00000000,0.00000000,293.5022718059,24.260,2.689,-6.179,0.451,2021-10-03,03:17:04.850229,1633231024,850229,0000,5A4F,1,1,3.090,GPS-3.0,5,0.151,0.117,0.272,0.746,1.415,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000021,220003491       ,2.4017930327,102.8388634173,18.4822196960,0.00000000,0.00000000,293.0975694372,24.824,2.401,-6.464,0.490,2021-10-03,03:17:05.300150,1633231025,300150,0000,5A4F,1,1,3.125,GPS-3.0,5,0.153,0.118,0.273,0.691,1.207,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000022,220003491       ,2.4018035181,102.8388370861,18.3367862701,0.00000000,0.00000000,292.8197173418,25.500,2.340,-6.686,0.452,2021-10-03,03:17:05.749996,1633231025,749996,0000,5A4F,1,1,3.149,GPS-3.0,5,0.153,0.119,0.274,0.691,1.207,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000023,220003491       ,2.4018142763,102.8388108540,18.2169914246,0.00000000,0.00000000,292.8897950827,24.814,2.284,-6.503,0.387,2021-10-03,03:17:06.200001,1633231026,200001,0000,5A4F,1,1,3.150,GPS-3.0,5,0.154,0.119,0.275,0.691,1.207,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000024,220003491       ,2.4018258962,102.8387845469,18.1284732819,0.00000000,0.00000000,293.2248295218,25.290,2.574,-6.536,0.350,2021-10-03,03:17:06.649995,1633231026,649995,0000,5A4F,1,1,3.196,GPS-3.0,5,0.152,0.119,0.274,0.778,1.344,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000025,220003491       ,2.4018371760,102.8387585770,17.9728469849,0.00000000,0.00000000,293.3207526985,23.991,2.332,-6.243,0.387,2021-10-03,03:17:07.099999,1633231027,099999,0000,5A4F,1,1,3.146,GPS-3.0,5,0.153,0.120,0.274,0.778,1.344,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000026,220003491       ,2.4018488646,102.8387324140,17.8891067505,0.00000000,0.00000000,293.4595421425,21.695,2.780,-5.347,0.376,2021-10-03,03:17:07.600001,1633231027,600001,0000,5A4F,1,1,3.184,GPS-3.0,5,0.152,0.119,0.273,0.844,1.443,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000027,220003491       ,2.4018603825,102.8387064350,17.8081836700,0.00000000,0.00000000,293.5083916554,17.159,1.676,-4.462,0.253,2021-10-03,03:17:08.200038,1633231028,200038,0000,5A4F,1,1,3.158,GPS-3.0,5,0.152,0.118,0.271,0.885,1.795,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000028,220003491       ,2.4018715528,102.8386812498,17.5771770477,0.00000000,0.00000000,293.4074141387,10.813,1.130,-2.783,0.249,2021-10-03,03:17:09.000010,1633231029,000010,0000,5A4F,1,1,3.061,GPS-3.0,5,0.153,0.119,0.272,0.880,1.693,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000029,220003491       ,2.4018830567,102.8386568192,18.0909290314,0.00000000,0.00000000,293.4523021419,3.218,0.399,-0.800,0.037,2021-10-03,03:17:18.049996,1633231038,049996,0000,5A4F,1,1,3.001,GPS-3.0,5,0.152,0.122,0.278,0.746,1.414,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000030,220003491       ,2.4018943436,102.8386307674,18.2302932739,0.00000000,0.00000000,292.6597269907,12.538,1.165,-3.282,0.028,2021-10-03,03:17:19.400002,1633231039,400002,0000,5A4F,1,1,3.155,GPS-3.0,5,0.153,0.120,0.276,0.778,1.344,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000031,220003491       ,2.4019052348,102.8386059855,18.1658382416,0.00000000,0.00000000,293.6241223807,16.864,1.827,-4.314,0.081,2021-10-03,03:17:20.099999,1633231040,099999,0000,5A4F,1,1,3.008,GPS-3.0,5,0.154,0.120,0.277,0.746,1.414,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000032,220003491       ,2.4019176187,102.8385796259,18.0611743927,0.00000000,0.00000000,295.0477796905,19.968,1.813,-5.242,0.140,2021-10-03,03:17:20.699999,1633231040,699999,0000,5A4F,1,1,3.236,GPS-3.0,5,0.154,0.121,0.277,0.756,1.329,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000033,220003491       ,2.4019305496,102.8385528648,17.9770164490,0.00000000,0.00000000,295.4286037179,21.675,2.532,-5.463,0.181,2021-10-03,03:17:21.249995,1633231041,249995,0000,5A4F,1,1,3.303,GPS-3.0,5,0.152,0.120,0.275,0.798,1.593,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000034,220003491       ,2.4019430727,102.8385269319,17.9392871857,0.00000000,0.00000000,295.4467173796,23.238,2.769,-5.831,0.181,2021-10-03,03:17:21.750227,1633231041,750227,0000,5A4F,1,1,3.200,GPS-3.0,5,0.152,0.120,0.275,0.798,1.593,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000035,220003491       ,2.4019551017,102.8385008650,17.8153305054,0.00000000,0.00000000,295.2855795567,23.223,2.785,-5.819,0.205,2021-10-03,03:17:22.249995,1633231042,249995,0000,5A4F,1,1,3.190,GPS-3.0,5,0.153,0.119,0.275,0.690,1.206,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000036,220003491       ,2.4019672301,102.8384744539,17.7256336212,0.00000000,0.00000000,294.4793440271,23.353,2.626,-5.932,0.182,2021-10-03,03:17:22.750009,1633231042,750009,0000,5A4F,1,1,3.229,GPS-3.0,5,0.153,0.119,0.275,0.690,1.206,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000037,220003491       ,2.4019794735,102.8384476332,17.6554489136,0.00000000,0.00000000,293.6226743806,23.324,2.857,-5.815,0.186,2021-10-03,03:17:23.249995,1633231043,249995,0000,5A4F,1,1,3.276,GPS-3.0,5,0.154,0.120,0.276,0.756,1.329,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000038,220003491       ,2.4019907198,102.8384211032,17.5888519287,0.00000000,0.00000000,292.8636491185,21.721,2.026,-5.683,0.179,2021-10-03,03:17:23.749995,1633231043,749995,0000,5A4F,1,1,3.202,GPS-3.0,5,0.154,0.120,0.276,0.798,1.593,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000039,220003491       ,2.4020012041,102.8383962160,17.5886135101,0.00000000,0.00000000,293.1857335190,21.083,2.407,-5.339,0.097,2021-10-03,03:17:24.250157,1633231044,250157,0000,5A4F,1,1,3.001,GPS-3.0,5,0.155,0.121,0.277,0.756,1.329,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000040,220003491       ,2.4020127877,102.8383695458,17.4511375427,0.00000000,0.00000000,294.3042179767,17.837,1.923,-4.566,0.145,2021-10-03,03:17:24.849995,1633231044,849995,0000,5A4F,1,1,3.231,GPS-3.0,5,0.156,0.121,0.278,0.885,1.793,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000041,220003491       ,2.4020242417,102.8383438782,17.3490734100,0.00000000,0.00000000,295.0044489704,15.400,1.605,-3.965,0.144,2021-10-03,03:17:25.550151,1633231045,550151,0000,5A4F,1,1,3.123,GPS-3.0,5,0.157,0.122,0.280,0.982,2.158,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000042,220003491       ,2.4020367742,102.8383185720,17.3750000000,0.00000000,0.00000000,296.7933574763,15.486,1.952,-3.833,0.134,2021-10-03,03:17:26.300231,1633231046,300231,0000,5A4F,1,1,3.138,GPS-3.0,5,0.156,0.122,0.279,0.845,1.595,0,4,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000043,220003491       ,2.4020509057,102.8382939609,17.4455623627,0.00000000,0.00000000,299.3697867935,15.594,2.230,-3.714,0.069,2021-10-03,03:17:27.050035,1633231047,050035,0000,5A4F,1,1,3.154,GPS-3.0,5,0.154,0.120,0.277,0.848,1.420,0,4,9,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000044,220003491       ,2.4020665052,102.8382700262,17.5033969879,0.00000000,0.00000000,301.0934806532,17.230,2.553,-4.048,0.037,2021-10-03,03:17:27.749995,1633231047,749995,0000,5A4F,1,1,3.175,GPS-3.0,5,0.154,0.120,0.277,0.848,1.420,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000045,220003491       ,2.4020808054,102.8382468661,17.4323005676,0.00000000,0.00000000,301.4895223421,18.454,2.598,-4.419,0.100,2021-10-03,03:17:28.350036,1633231048,350036,0000,5A4F,1,1,3.025,GPS-3.0,5,0.155,0.121,0.278,0.756,1.329,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000046,220003491       ,2.4020956151,102.8382232383,17.4213027954,0.00000000,0.00000000,302.0015406430,21.207,3.207,-4.941,0.087,2021-10-03,03:17:28.900231,1633231048,900231,0000,5A4F,1,1,3.099,GPS-3.0,5,0.156,0.121,0.279,0.756,1.329,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000047,220003491       ,2.4021109464,102.8381979451,17.3445453644,0.00000000,0.00000000,300.7789641023,21.531,2.776,-5.298,0.130,2021-10-03,03:17:29.450150,1633231049,450150,0000,5A4F,1,1,3.287,GPS-3.0,5,0.156,0.122,0.279,0.844,1.441,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000048,220003491       ,2.4021247624,102.8381737890,17.2773456573,0.00000000,0.00000000,299.2892725236,22.300,3.151,-5.333,0.127,2021-10-03,03:17:29.949996,1633231049,949996,0000,5A4F,1,1,3.092,GPS-3.0,5,0.156,0.123,0.280,0.848,1.420,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000049,220003491       ,2.4021384764,102.8381494808,17.2259502411,0.00000000,0.00000000,298.7336229742,22.138,2.716,-5.517,0.125,2021-10-03,03:17:30.449996,1633231050,449996,0000,5A4F,1,1,3.101,GPS-3.0,5,0.155,0.124,0.280,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000050,220003491       ,2.4021526713,102.8381254262,17.2139816284,0.00000000,0.00000000,299.5775611481,22.648,3.224,-5.403,0.084,2021-10-03,03:17:30.950034,1633231050,950034,0000,5A4F,1,1,3.104,GPS-3.0,5,0.156,0.124,0.281,0.884,1.792,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000051,220003491       ,2.4021671998,102.8381011395,17.1938686371,0.00000000,0.00000000,300.7024113421,22.732,3.183,-5.453,0.099,2021-10-03,03:17:31.449996,1633231051,449996,0000,5A4F,1,1,3.145,GPS-3.0,5,0.156,0.125,0.281,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000052,220003491       ,2.4021828271,102.8380761444,17.1492443085,0.00000000,0.00000000,301.6015920860,24.182,3.809,-5.533,0.140,2021-10-03,03:17:31.950071,1633231051,950071,0000,5A4F,1,1,3.276,GPS-3.0,5,0.156,0.125,0.282,0.848,1.420,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000053,220003491       ,2.4021969545,102.8380530557,17.1579551697,0.00000000,0.00000000,301.8201308187,24.040,3.270,-5.823,0.042,2021-10-03,03:17:32.400003,1633231052,400003,0000,5A4F,1,1,3.008,GPS-3.0,5,0.156,0.124,0.281,0.848,1.420,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000054,220003491       ,2.4022112892,102.8380292458,17.1432685852,0.00000000,0.00000000,301.7926461374,24.900,3.654,-5.873,-0.039,2021-10-03,03:17:32.849996,1633231052,849996,0000,5A4F,1,1,3.088,GPS-3.0,5,0.156,0.124,0.281,0.880,1.691,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000055,220003491       ,2.4022267583,102.8380053128,17.2219848633,0.00000000,0.00000000,302.2714970398,25.642,3.974,-5.911,-0.082,2021-10-03,03:17:33.299999,1633231053,299999,0000,5A4F,1,1,3.167,GPS-3.0,5,0.157,0.125,0.282,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000056,220003491       ,2.4022418338,102.8379813653,17.2077045441,0.00000000,0.00000000,302.7077548824,24.584,3.349,-5.951,-0.054,2021-10-03,03:17:33.749996,1633231053,749996,0000,5A4F,1,1,3.145,GPS-3.0,5,0.157,0.125,0.283,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000057,220003491       ,2.4022574095,102.8379570242,17.2529411316,0.00000000,0.00000000,302.9790499963,26.036,3.945,-6.062,-0.114,2021-10-03,03:17:34.200034,1633231054,200034,0000,5A4F,1,1,3.211,GPS-3.0,5,0.158,0.126,0.284,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000058,220003491       ,2.4022730714,102.8379320686,17.2891254425,0.00000000,0.00000000,302.4368149384,25.766,3.742,-6.101,-0.136,2021-10-03,03:17:34.650149,1633231054,650149,0000,5A4F,1,1,3.274,GPS-3.0,5,0.158,0.125,0.284,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000059,220003491       ,2.4022879366,102.8379065594,17.3281898499,0.00000000,0.00000000,301.6335846921,26.393,3.724,-6.315,-0.146,2021-10-03,03:17:35.100009,1633231055,100009,0000,5A4F,1,1,3.281,GPS-3.0,5,0.159,0.125,0.285,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000060,220003491       ,2.4023033711,102.8378814873,17.3903980255,0.00000000,0.00000000,301.2569134197,26.476,3.963,-6.195,-0.168,2021-10-03,03:17:35.549996,1633231055,549996,0000,5A4F,1,1,3.272,GPS-3.0,5,0.159,0.124,0.286,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000061,220003491       ,2.4023182550,102.8378562403,17.4666442871,0.00000000,0.00000000,300.5565731430,25.906,3.580,-6.242,-0.221,2021-10-03,03:17:36.000010,1633231056,000010,0000,5A4F,1,1,3.257,GPS-3.0,5,0.160,0.125,0.287,0.798,1.592,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000062,220003491       ,2.4023326661,102.8378308404,17.5637645721,0.00000000,0.00000000,300.0660289568,26.356,3.902,-6.194,-0.150,2021-10-03,03:17:36.449997,1633231056,449997,0000,5A4F,1,1,3.245,GPS-3.0,5,0.160,0.125,0.287,0.880,1.690,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000063,220003491       ,2.4023474188,102.8378053417,17.6705646515,0.00000000,0.00000000,299.8667240368,26.157,3.553,-6.338,-0.231,2021-10-03,03:17:36.900000,1633231056,900000,0000,5A4F,1,1,3.274,GPS-3.0,5,0.161,0.125,0.288,0.909,1.958,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000064,220003491       ,2.4023614619,102.8377804524,17.8078975677,0.00000000,0.00000000,299.8284749774,25.231,3.352,-6.155,-0.275,2021-10-03,03:17:37.350227,1633231057,350227,0000,5A4F,1,1,3.176,GPS-3.0,5,0.161,0.125,0.289,0.798,1.592,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000065,220003491       ,2.4023751715,102.8377568197,18.0079517365,0.00000000,0.00000000,299.7421687071,25.060,3.836,-5.809,-0.384,2021-10-03,03:17:37.800142,1633231057,800142,0000,5A4F,1,1,3.036,GPS-3.0,5,0.162,0.125,0.289,0.875,1.611,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000066,220003491       ,2.4023896316,102.8377313908,18.1583442688,0.00000000,0.00000000,298.9708764253,23.537,3.740,-5.363,-0.318,2021-10-03,03:17:38.299999,1633231058,299999,0000,5A4F,1,1,3.251,GPS-3.0,5,0.162,0.126,0.290,0.756,1.328,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000067,220003491       ,2.4024029271,102.8377068732,18.3292942047,0.00000000,0.00000000,297.7466333184,21.753,2.833,-5.337,-0.296,2021-10-03,03:17:38.800001,1633231058,800001,0000,5A4F,1,1,3.099,GPS-3.0,5,0.163,0.126,0.290,0.690,1.205,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000068,220003491       ,2.4024157191,102.8376811026,18.4025611877,0.00000000,0.00000000,296.4504000177,20.236,2.154,-5.192,-0.195,2021-10-03,03:17:39.349995,1633231059,349995,0000,5A4F,1,1,3.197,GPS-3.0,5,0.163,0.127,0.291,0.690,1.205,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000069,220003491       ,2.4024274798,102.8376567783,18.5771579742,0.00000000,0.00000000,295.3638262038,20.016,2.199,-5.107,-0.293,2021-10-03,03:17:39.899998,1633231059,899998,0000,5A4F,1,1,3.002,GPS-3.0,5,0.164,0.129,0.293,0.798,1.591,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000070,220003491       ,2.4024386573,102.8376319849,18.7901325226,0.00000000,0.00000000,294.6288978491,19.824,1.927,-5.159,-0.281,2021-10-03,03:17:40.449995,1633231060,449995,0000,5A4F,1,1,3.022,GPS-3.0,5,0.166,0.130,0.295,0.690,1.205,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000071,220003491       ,2.4024499665,102.8376065727,18.9638671875,0.00000000,0.00000000,294.3780933028,20.545,2.436,-5.161,-0.266,2021-10-03,03:17:41.000009,1633231061,000009,0000,5A4F,1,1,3.091,GPS-3.0,5,0.166,0.130,0.295,0.690,1.205,0,4,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-111655-000000072,220003491       ,2.4024618586,102.8375808516,19.1230239868,0.00000000,0.00000000,294.3444614513,20.654,2.289,-5.261,-0.186,2021-10-03,03:17:41.549996,1633231061,549996,0000,5A4F,1,1,3.149,GPS-3.0,5,0.165,0.131,0.295,0.745,1.412,0,4,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
