#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch       ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4114147368,102.7293806877,27.3603878021,0,0,253.3993351886,9.923  ,-0.771   ,-2.646    ,0.355     ,2021-08-05,03:11:05.300005,1628133065      ,300005               ,0000           ,5A4F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.117     ,0.118     ,0.278     ,0.845  ,2.168  ,0       ,4                 ,11        ,3             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4114048781,102.7293551756,26.7590332031,0,0,250.8458006655,9.807  ,-1.108   ,-2.488    ,0.455     ,2021-08-05,03:11:06.450002,1628133066      ,450002               ,0000           ,5A4F           ,1         ,1             ,3.039                ,GPS-3.0       ,5           ,0.122     ,0.122     ,0.283     ,0.896  ,2.174  ,0       ,4                 ,11        ,2             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4113933113,102.7293298075,26.0218238831,0,0,246.6105096442,8.679  ,-1.125   ,-2.132    ,0.481     ,2021-08-05,03:11:07.650018,1628133067      ,650018               ,0000           ,5A4F           ,1         ,1             ,3.098                ,GPS-3.0       ,5           ,0.128     ,0.127     ,0.290     ,0.845  ,2.168  ,0       ,4                 ,11        ,3             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4113782821,102.7293072042,25.5912036896,0,0,232.7272485711,8.024  ,-1.561   ,-1.591    ,0.395     ,2021-08-05,03:11:08.950074,1628133068      ,950074               ,0000           ,5A4F           ,1         ,1             ,3.016                ,GPS-3.0       ,5           ,0.134     ,0.134     ,0.297     ,0.845  ,2.169  ,0       ,4                 ,11        ,3             ,0           ,0         ,1          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4113546005,102.7292939403,25.1722908020,0,0,210.7059537058,8.572  ,-2.109   ,-1.106    ,0.430     ,2021-08-05,03:11:10.250010,1628133070      ,250010               ,0000           ,5A4F           ,1         ,1             ,3.018                ,GPS-3.0       ,5           ,0.139     ,0.139     ,0.301     ,0.845  ,2.169  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4113274333,102.7292923808,24.9109230042,0,0,183.1736933879,9.461  ,-2.612   ,0.291     ,0.210     ,2021-08-05,03:11:11.700015,1628133071      ,700015               ,0000           ,5A4F           ,1         ,1             ,3.026                ,GPS-3.0       ,5           ,0.146     ,0.147     ,0.308     ,0.845  ,2.169  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4112997087,102.7292982980,24.6774330139,0,0,172.8458189855,11.514 ,-3.086   ,0.841     ,0.109     ,2021-08-05,03:11:12.750011,1628133072      ,750011               ,0000           ,5A4F           ,1         ,1             ,3.152                ,GPS-3.0       ,5           ,0.150     ,0.151     ,0.314     ,0.845  ,2.169  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4112732166,102.7293048876,24.5244369507,0,0,170.3117914826,12.329 ,-3.291   ,0.949     ,0.053     ,2021-08-05,03:11:13.650012,1628133073      ,650012               ,0000           ,5A4F           ,1         ,1             ,3.035                ,GPS-3.0       ,5           ,0.159     ,0.160     ,0.323     ,0.878  ,2.175  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4112455640,102.7293058177,24.0950927734,0,0,169.7022244200,13.149 ,-3.594   ,0.653     ,0.154     ,2021-08-05,03:11:14.450002,1628133074      ,450002               ,0000           ,5A4F           ,1         ,1             ,3.077                ,GPS-3.0       ,5           ,0.158     ,0.158     ,0.323     ,0.918  ,2.869  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4112178693,102.7293109899,23.9798717499,0,0,169.7036314389,13.331 ,-3.625   ,0.758     ,0.096     ,2021-08-05,03:11:15.300040,1628133075      ,300040               ,0000           ,5A4F           ,1         ,1             ,3.133                ,GPS-3.0       ,5           ,0.161     ,0.161     ,0.327     ,1.393  ,3.933  ,0       ,4                 ,10        ,3             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000011,01932-0007,2.4111910387,102.7293170527,23.9298038483,0,0,167.3866673479,13.043 ,-3.563   ,0.654     ,0.182     ,2021-08-05,03:11:16.100005,1628133076      ,100005               ,0000           ,5A4F           ,1         ,1             ,3.059                ,GPS-3.0       ,5           ,0.164     ,0.164     ,0.331     ,1.087  ,2.973  ,0       ,4                 ,10        ,3             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000012,01932-0007,2.4111638144,102.7293234021,23.8072204590,0,0,167.8960218751,12.096 ,-3.259   ,0.816     ,0.272     ,2021-08-05,03:11:16.950230,1628133076      ,950230               ,0000           ,5A4F           ,1         ,1             ,3.108                ,GPS-3.0       ,5           ,0.168     ,0.167     ,0.336     ,0.987  ,2.960  ,0       ,4                 ,11        ,4             ,0           ,0         ,1          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000013,01932-0007,2.4111370140,102.7293296928,23.7195968628,0,0,166.8150624767,8.015  ,-2.168   ,0.506     ,0.129     ,2021-08-05,03:11:17.950235,1628133077      ,950235               ,0000           ,5A4F           ,1         ,1             ,3.061                ,GPS-3.0       ,5           ,0.169     ,0.166     ,0.338     ,1.263  ,3.218  ,0       ,4                 ,10        ,4             ,0           ,0         ,1          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000014,01932-0007,2.4111104020,102.7293351324,23.8259258270,0,0,166.7393703203,5.065  ,-1.363   ,0.348     ,0.079     ,2021-08-05,03:11:19.700018,1628133079      ,700018               ,0000           ,5A4F           ,1         ,1             ,3.020                ,GPS-3.0       ,5           ,0.170     ,0.164     ,0.340     ,1.016  ,2.920  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000015,01932-0007,2.4110835166,102.7293410535,23.5696811676,0,0,166.9760227147,5.243  ,-1.420   ,0.323     ,0.298     ,2021-08-05,03:11:22.049996,1628133082      ,049996               ,0000           ,5A4F           ,1         ,1             ,3.061                ,GPS-3.0       ,5           ,0.172     ,0.163     ,0.343     ,1.016  ,2.921  ,0       ,4                 ,11        ,4             ,0           ,0         ,2          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000016,01932-0007,2.4110569610,102.7293464006,23.2682380676,0,0,167.9147502538,4.003  ,-1.085   ,0.242     ,0.173     ,2021-08-05,03:11:24.349996,1628133084      ,349996               ,0000           ,5A4F           ,1         ,1             ,3.012                ,GPS-3.0       ,5           ,0.174     ,0.156     ,0.342     ,1.050  ,2.961  ,0       ,4                 ,11        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000017,01932-0007,2.4110298419,102.7293515576,23.0906696320,0,0,167.0727245329,7.357  ,-1.989   ,0.470     ,0.226     ,2021-08-05,03:11:26.300247,1628133086      ,300247               ,0000           ,5A4F           ,1         ,1             ,3.069                ,GPS-3.0       ,5           ,0.172     ,0.148     ,0.337     ,0.947  ,2.919  ,0       ,4                 ,11        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000018,01932-0007,2.4110036058,102.7293586542,22.8743782043,0,0,164.4479511368,9.445  ,-2.502   ,0.790     ,0.201     ,2021-08-05,03:11:27.550015,1628133087      ,550015               ,0000           ,5A4F           ,1         ,1             ,3.022                ,GPS-3.0       ,5           ,0.173     ,0.145     ,0.336     ,0.947  ,2.920  ,0       ,4                 ,11        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000019,01932-0007,2.4109778388,102.7293668340,22.6839351654,0,0,161.7466796219,10.426 ,-2.722   ,0.989     ,0.107     ,2021-08-05,03:11:28.600001,1628133088      ,600001               ,0000           ,5A4F           ,1         ,1             ,3.006                ,GPS-3.0       ,5           ,0.173     ,0.146     ,0.337     ,0.918  ,2.872  ,0       ,4                 ,11        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000020,01932-0007,2.4109517436,102.7293761816,22.5106887817,0,0,158.9482281756,9.660  ,-2.489   ,1.002     ,0.126     ,2021-08-05,03:11:29.650173,1628133089      ,650173               ,0000           ,5A4F           ,1         ,1             ,3.082                ,GPS-3.0       ,5           ,0.173     ,0.146     ,0.338     ,0.893  ,2.175  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000021,01932-0007,2.4109266799,102.7293863334,22.4479465485,0,0,157.4200143299,7.377  ,-1.904   ,0.759     ,0.076     ,2021-08-05,03:11:30.900000,1628133090      ,900000               ,0000           ,5A4F           ,1         ,1             ,3.007                ,GPS-3.0       ,5           ,0.172     ,0.147     ,0.339     ,0.846  ,2.171  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
