#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-122720-000000011,220003491       ,2.4473715442,102.8370768072,31.3227481842,0.00000000,0.00000000,17.7092786215,15.153,4.058,1.119,0.231,2021-10-03,04:27:31.300000,1633235251,300000,0000,5A4F,1,1,3.085,GPS-3.0,5,0.176,0.213,0.453,1.416,1.912,0,4,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000012,220003491       ,2.4473991696,102.8370837724,31.1020965576,0.00000000,0.00000000,10.7605199288,15.808,4.209,1.251,0.416,2021-10-03,04:27:32.050090,1633235252,050090,0000,5A4F,1,1,3.168,GPS-3.0,5,0.178,0.214,0.455,1.416,1.912,0,4,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000013,220003491       ,2.4474263663,102.8370862029,30.8699626923,0.00000000,0.00000000,2.1009593585,14.826,4.117,0.091,0.202,2021-10-03,04:27:32.800156,1633235252,800156,0000,5A4F,1,1,3.036,GPS-3.0,5,0.180,0.216,0.457,0.969,1.556,0,4,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000014,220003491       ,2.4474533574,102.8370868064,30.6140937805,0.00000000,0.00000000,357.6721995865,14.924,4.144,0.128,0.270,2021-10-03,04:27:33.500015,1633235253,500015,0000,5A4F,1,1,3.002,GPS-3.0,5,0.182,0.218,0.459,0.969,1.556,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000015,220003491       ,2.4474817915,102.8370870761,30.3466491699,0.00000000,0.00000000,358.3461480123,14.768,4.102,0.051,0.170,2021-10-03,04:27:34.249995,1633235254,249995,0000,5A4F,1,1,3.162,GPS-3.0,5,0.184,0.219,0.461,1.066,1.633,0,4,11,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000016,220003491       ,2.4475101265,102.8370875955,30.4552955627,0.00000000,0.00000000,359.7473476601,14.728,4.084,0.245,0.081,2021-10-03,04:27:35.000009,1633235255,000009,0000,5A4F,1,1,3.151,GPS-3.0,5,0.185,0.220,0.462,1.066,1.633,0,4,11,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000017,220003491       ,2.4475386101,102.8370893767,30.4738006592,0.00000000,0.00000000,1.8043989480,14.372,3.984,0.262,0.163,2021-10-03,04:27:35.749995,1633235255,749995,0000,5A4F,1,1,3.173,GPS-3.0,5,0.186,0.221,0.464,1.017,1.704,0,4,11,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000018,220003491       ,2.4475666791,102.8370908041,30.2032299042,0.00000000,0.00000000,5.8240216237,12.921,3.565,0.413,0.389,2021-10-03,04:27:36.549995,1633235256,549995,0000,5A4F,1,1,3.125,GPS-3.0,5,0.188,0.223,0.467,1.017,1.704,0,4,11,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000019,220003491       ,2.4475948896,102.8370932334,29.7581844330,0.00000000,0.00000000,12.8231841242,11.927,3.166,0.975,0.482,2021-10-03,04:27:37.450236,1633235257,450236,0000,5A4F,1,1,3.148,GPS-3.0,5,0.189,0.224,0.468,0.840,1.426,0,4,11,4,0,0,1,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000020,220003491       ,2.4476224770,102.8371001126,29.2969455719,0.00000000,0.00000000,19.9451888576,12.176,3.261,0.899,0.593,2021-10-03,04:27:38.400023,1633235258,400023,0000,5A4F,1,1,3.161,GPS-3.0,5,0.190,0.224,0.469,1.190,2.045,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000021,220003491       ,2.4476486853,102.8371108136,28.9371967316,0.00000000,0.00000000,26.2858737378,11.507,2.873,1.402,0.585,2021-10-03,04:27:39.349996,1633235259,349996,0000,5A4F,1,1,3.147,GPS-3.0,5,0.190,0.224,0.470,1.190,2.045,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000022,220003491       ,2.4476735131,102.8371226193,28.5308036804,0.00000000,0.00000000,28.9031373409,11.474,2.827,1.472,0.432,2021-10-03,04:27:40.349996,1633235260,349996,0000,5A4F,1,1,3.056,GPS-3.0,5,0.190,0.224,0.471,0.894,1.534,0,4,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000023,220003491       ,2.4476979252,102.8371345719,28.1306762695,0.00000000,0.00000000,29.2364232517,9.783,2.361,1.346,0.536,2021-10-03,04:27:41.350235,1633235261,350235,0000,5A4F,1,1,3.022,GPS-3.0,5,0.189,0.222,0.471,0.894,1.534,0,4,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000024,220003491       ,2.4477228533,102.8371459344,27.6537418365,0.00000000,0.00000000,28.2348784627,9.577,2.403,1.141,0.549,2021-10-03,04:27:42.550176,1633235262,550176,0000,5A4F,1,1,3.046,GPS-3.0,5,0.186,0.217,0.470,1.017,1.703,0,4,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000025,220003491       ,2.4477482600,102.8371560928,26.8286552429,0.00000000,0.00000000,25.0153253635,10.726,2.783,1.065,0.886,2021-10-03,04:27:43.600002,1633235263,600002,0000,5A4F,1,1,3.042,GPS-3.0,5,0.186,0.217,0.472,1.126,1.891,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000026,220003491       ,2.4477744445,102.8371645738,26.0405120850,0.00000000,0.00000000,22.8013024685,10.893,2.914,0.816,0.911,2021-10-03,04:27:44.600248,1633235264,600248,0000,5A4F,1,1,3.060,GPS-3.0,5,0.187,0.219,0.474,1.593,1.903,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000027,220003491       ,2.4477997985,102.8371746413,25.2876968384,0.00000000,0.00000000,20.0078199848,12.483,3.344,0.917,0.973,2021-10-03,04:27:45.550012,1633235265,550012,0000,5A4F,1,1,3.033,GPS-3.0,5,0.189,0.220,0.475,1.065,1.546,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000028,220003491       ,2.4478255796,102.8371850975,24.6099414825,0.00000000,0.00000000,16.9619176150,14.688,3.591,1.936,1.102,2021-10-03,04:27:46.350116,1633235266,350116,0000,5A4F,1,1,3.093,GPS-3.0,5,0.190,0.221,0.476,1.065,1.546,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000029,220003491       ,2.4478522659,102.8371927748,23.9059123993,0.00000000,0.00000000,15.8736686972,16.883,4.484,1.372,0.989,2021-10-03,04:27:47.049995,1633235267,049995,0000,5A4F,1,1,3.088,GPS-3.0,5,0.190,0.221,0.477,0.894,1.533,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000030,220003491       ,2.4478787979,102.8371994735,23.3310050964,0.00000000,0.00000000,14.6079987855,15.529,4.162,1.133,0.828,2021-10-03,04:27:47.699998,1633235267,699998,0000,5A4F,1,1,3.043,GPS-3.0,5,0.191,0.222,0.478,1.017,1.702,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000031,220003491       ,2.4479052490,102.8372063407,22.9705047607,0.00000000,0.00000000,14.4265565177,13.912,3.724,1.032,0.549,2021-10-03,04:27:48.400189,1633235268,400189,0000,5A4F,1,1,3.039,GPS-3.0,5,0.191,0.221,0.479,1.017,1.702,0,4,11,4,0,0,2,,,,,,,,,,,0,000000,,,,,
003491-20211003-122720-000000032,220003491       ,2.4479317443,102.8372133034,22.5139694214,0.00000000,0.00000000,14.7857134775,10.684,2.844,0.849,0.317,2021-10-03,04:27:49.299999,1633235269,299999,0000,5A2F,1,1,3.046,GPS-3.0,5,0.191,0.221,0.480,1.190,2.046,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
