#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-122420-000000017,220003491       ,2.4468581678,102.8308874211,6.6384682655,0.00000000,0.00000000,177.0400059283,16.909,-4.625,0.817,0.011,2021-10-03,04:24:30.699999,1633235070,699999,0000,5A2F,1,1,3.208,GPS-3.0,5,0.263,0.300,0.589,0.835,1.374,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000018,220003491       ,2.4468306071,102.8308895811,6.6536545753,0.00000000,0.00000000,175.5418722358,16.611,-4.605,0.297,-0.106,2021-10-03,04:24:31.300035,1633235071,300035,0000,5A2F,1,1,3.074,GPS-3.0,5,0.263,0.300,0.589,0.994,1.454,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000019,220003491       ,2.4468027453,102.8308912734,6.4679069519,0.00000000,0.00000000,174.6074067347,9.219,-2.534,0.372,0.157,2021-10-03,04:24:32.150095,1633235072,150095,0000,5A2F,1,1,3.104,GPS-3.0,5,0.262,0.300,0.588,1.059,1.574,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000020,220003491       ,2.4467754345,102.8308928137,6.4130878448,0.00000000,0.00000000,175.4591586449,4.876,-1.350,0.114,0.113,2021-10-03,04:24:34.249996,1633235074,249996,0000,5A2F,1,1,3.042,GPS-3.0,5,0.264,0.301,0.590,1.165,1.467,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000021,220003491       ,2.4467485072,102.8308958131,7.2530498505,0.00000000,0.00000000,176.4553280750,3.944,-1.094,-0.065,-0.137,2021-10-03,04:24:36.649996,1633235076,649996,0000,5A2F,1,1,3.013,GPS-3.0,5,0.262,0.299,0.590,0.835,1.373,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000022,220003491       ,2.4467215603,102.8308977653,7.1997404099,0.00000000,0.00000000,175.1394511503,7.894,-2.187,0.156,0.060,2021-10-03,04:24:38.700000,1633235078,700000,0000,5A2F,1,1,3.004,GPS-3.0,5,0.261,0.299,0.589,0.840,1.346,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000023,220003491       ,2.4466945998,102.8309009259,7.3855090141,0.00000000,0.00000000,173.9759284252,9.225,-2.553,0.217,0.029,2021-10-03,04:24:39.899998,1633235079,899998,0000,5A2F,1,1,3.018,GPS-3.0,5,0.260,0.297,0.586,0.907,1.351,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000024,220003491       ,2.4466662483,102.8309024261,7.6978096962,0.00000000,0.00000000,177.3751223298,12.361,-3.425,-0.247,0.001,2021-10-03,04:24:40.900000,1633235080,900000,0000,5A2F,1,1,3.157,GPS-3.0,5,0.259,0.296,0.583,0.840,1.346,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000025,220003491       ,2.4466378078,102.8309027329,8.0612611771,0.00000000,0.00000000,179.8631963199,13.380,-3.717,0.005,-0.480,2021-10-03,04:24:41.749995,1633235081,749995,0000,5A2F,1,1,3.163,GPS-3.0,5,0.258,0.295,0.581,0.748,1.291,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000026,220003491       ,2.4466101581,102.8309022522,8.4110507965,0.00000000,0.00000000,180.3258050324,12.961,-3.597,0.155,-0.329,2021-10-03,04:24:42.550139,1633235082,550139,0000,5A2F,1,1,3.075,GPS-3.0,5,0.257,0.295,0.580,0.748,1.291,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000027,220003491       ,2.4465829289,102.8309018827,8.8714084625,0.00000000,0.00000000,182.2452247929,13.509,-3.742,-0.275,-0.402,2021-10-03,04:24:43.349996,1633235083,349996,0000,5A2F,1,1,3.028,GPS-3.0,5,0.257,0.294,0.579,0.748,1.290,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000028,220003491       ,2.4465555651,102.8309001447,9.1711387634,0.00000000,0.00000000,183.8093244525,14.560,-4.044,0.011,-0.238,2021-10-03,04:24:44.100000,1633235084,100000,0000,5A2F,1,1,3.049,GPS-3.0,5,0.256,0.294,0.577,0.748,1.290,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000029,220003491       ,2.4465284229,102.8308987391,9.3469400406,0.00000000,0.00000000,184.3016171671,15.635,-4.330,0.335,-0.233,2021-10-03,04:24:44.800003,1633235084,800003,0000,5A2F,1,1,3.022,GPS-3.0,5,0.256,0.293,0.575,0.748,1.290,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000030,220003491       ,2.4465000708,102.8308971906,9.5425662994,0.00000000,0.00000000,183.0755572299,15.613,-4.330,-0.243,-0.162,2021-10-03,04:24:45.499999,1633235085,499999,0000,5A2F,1,1,3.157,GPS-3.0,5,0.255,0.292,0.574,0.748,1.290,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000031,220003491       ,2.4464730328,102.8308974927,9.7891998291,0.00000000,0.00000000,179.4043851926,14.678,-4.065,0.320,-0.219,2021-10-03,04:24:46.200004,1633235086,200004,0000,5A2F,1,1,3.007,GPS-3.0,5,0.255,0.292,0.573,0.748,1.290,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000032,220003491       ,2.4464456341,102.8308999492,10.0956382751,0.00000000,0.00000000,177.4909486777,15.267,-4.240,0.061,-0.354,2021-10-03,04:24:46.949995,1633235086,949995,0000,5A2F,1,1,3.059,GPS-3.0,5,0.254,0.291,0.572,0.748,1.290,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000033,220003491       ,2.4464173099,102.8309001118,10.3055925369,0.00000000,0.00000000,180.1663064549,13.139,-3.645,-0.187,-0.053,2021-10-03,04:24:47.750159,1633235087,750159,0000,5A2F,1,1,3.150,GPS-3.0,5,0.253,0.291,0.571,0.748,1.290,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000034,220003491       ,2.4463906996,102.8308946553,10.5105228424,0.00000000,0.00000000,194.8385363393,11.152,-2.936,-0.988,-0.157,2021-10-03,04:24:48.649996,1633235088,649996,0000,5A2F,1,1,3.020,GPS-3.0,5,0.253,0.290,0.570,0.835,1.372,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000035,220003491       ,2.4463699215,102.8308767580,10.6232862473,0.00000000,0.00000000,220.6621565344,7.782,-1.444,-1.608,-0.118,2021-10-03,04:24:49.749997,1633235089,749997,0000,5A2F,1,1,3.048,GPS-3.0,5,0.252,0.290,0.569,0.748,1.290,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122420-000000036,220003491       ,2.4463662297,102.8308499904,10.7675323486,0.00000000,0.00000000,257.1862652720,5.580,0.281,-1.524,-0.024,2021-10-03,04:24:51.450038,1633235091,450038,0000,5A2F,1,1,3.002,GPS-3.0,5,0.250,0.289,0.567,0.748,1.290,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
