#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch      ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4050209440,102.7283083619,24.4622268677,0,0,40.6196814092 ,0.739  ,-0.204   ,0.023     ,-0.006    ,2021-08-05,03:39:47.600004,1628134787      ,600004               ,0000           ,5A6F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.141     ,0.140     ,0.320     ,2.311  ,3.013  ,0       ,6                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4050491588,102.7283051983,24.3234424591,0,0,28.1381783520 ,5.746  ,1.563    ,-0.322    ,-0.001    ,2021-08-05,03:39:50.900154,1628134790      ,900154               ,0000           ,5A6F           ,1         ,1             ,3.157                ,GPS-3.0       ,5           ,0.139     ,0.140     ,0.316     ,1.102  ,2.849  ,0       ,6                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4050766957,102.7282996108,24.3636817932,0,0,24.6800979714 ,8.506  ,2.343    ,-0.307    ,-0.021    ,2021-08-05,03:39:52.250038,1628134792      ,250038               ,0000           ,5A6F           ,1         ,1             ,3.124                ,GPS-3.0       ,5           ,0.141     ,0.140     ,0.316     ,1.316  ,2.966  ,0       ,6                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4051018903,102.7282879688,24.4798889160,0,0,12.2609878385 ,10.426 ,2.287    ,-1.777    ,-0.171    ,2021-08-05,03:39:53.350159,1628134793      ,350159               ,0000           ,5A6F           ,1         ,1             ,3.086                ,GPS-3.0       ,5           ,0.141     ,0.140     ,0.317     ,0.880  ,1.845  ,0       ,6                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4051209474,102.7282674842,24.6243934631,0,0,354.7057118262,9.435  ,1.461    ,-2.176    ,-0.021    ,2021-08-05,03:39:54.600004,1628134794      ,600004               ,0000           ,5A4F           ,1         ,1             ,3.110                ,GPS-3.0       ,5           ,0.142     ,0.140     ,0.317     ,0.753  ,1.579  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4051303897,102.7282415128,24.5681285858,0,0,340.1506606672,5.688  ,0.237    ,-1.562    ,0.014     ,2021-08-05,03:39:56.350235,1628134796      ,350235               ,0000           ,5A4F           ,1         ,1             ,3.070                ,GPS-3.0       ,5           ,0.149     ,0.146     ,0.324     ,0.880  ,1.845  ,0       ,4                 ,10        ,4             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4051439926,102.7282175413,24.4362869263,0,0,314.9555408191,6.336  ,1.088    ,-1.384    ,-0.083    ,2021-08-05,03:39:59.150111,1628134799      ,150111               ,0000           ,5A4F           ,1         ,1             ,3.063                ,GPS-3.0       ,5           ,0.152     ,0.147     ,0.327     ,0.719  ,1.574  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4051589037,102.7281943932,24.3639488220,0,0,308.0711472678,9.665  ,1.582    ,-2.169    ,0.208     ,2021-08-05,03:40:00.549996,1628134800      ,549996               ,0000           ,5A4F           ,1         ,1             ,3.060                ,GPS-3.0       ,5           ,0.153     ,0.148     ,0.328     ,0.713  ,1.572  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4051759274,102.7281724523,24.3838996887,0,0,315.2155524604,9.670  ,1.759    ,-2.030    ,-0.022    ,2021-08-05,03:40:01.649996,1628134801      ,649996               ,0000           ,5A4F           ,1         ,1             ,3.086                ,GPS-3.0       ,5           ,0.152     ,0.143     ,0.321     ,0.847  ,1.841  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4051955874,102.7281532115,24.4606857300,0,0,322.0377912902,10.763 ,2.023    ,-2.201    ,-0.091    ,2021-08-05,03:40:02.749996,1628134802      ,749996               ,0000           ,5A4F           ,1         ,1             ,3.058                ,GPS-3.0       ,5           ,0.148     ,0.141     ,0.314     ,0.719  ,1.574  ,0       ,4                 ,10        ,4             ,0           ,0         ,3          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
