#0:imgID ,1:camSN   ,2:lat       ,3:lon         ,4:height     ,5:roll       ,6:pitch      ,7:heading     ,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date   ,13:time        ,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
000000001,01932-0007,2.4403358229,102.6910598332,35.4152374268,0,0,93.1813475255 ,4.438  ,-0.032   ,1.232     ,-0.155    ,2021-08-05,02:17:05.750123,1628129825      ,750123               ,0000           ,5A6F           ,1         ,1             ,0.000                ,GPS-3.0       ,5           ,0.086     ,0.101     ,0.218     ,1.416  ,2.112  ,0       ,6                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000002,01932-0007,2.4403357728,102.6910875353,35.8205604553,0,0,91.3614436212 ,6.962  ,0.046    ,1.933     ,-0.250    ,2021-08-05,02:17:07.699999,1628129827      ,699999               ,0000           ,5A4F           ,1         ,1             ,3.078                ,GPS-3.0       ,5           ,0.090     ,0.105     ,0.223     ,0.795  ,1.747  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000003,01932-0007,2.4403368945,102.6911153437,36.1617698669,0,0,87.9331394503 ,7.764  ,0.203    ,2.147     ,-0.212    ,2021-08-05,02:17:09.200001,1628129829      ,200001               ,0000           ,5A4F           ,1         ,1             ,3.092                ,GPS-3.0       ,5           ,0.093     ,0.107     ,0.227     ,0.880  ,2.072  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000004,01932-0007,2.4403415819,102.6911425416,36.4301834106,0,0,78.6025546289 ,8.218  ,0.607    ,2.200     ,-0.159    ,2021-08-05,02:17:10.549995,1628129830      ,549995               ,0000           ,5A4F           ,1         ,1             ,3.066                ,GPS-3.0       ,5           ,0.096     ,0.109     ,0.231     ,0.880  ,2.072  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000005,01932-0007,2.4403537792,102.6911672356,36.6563301086,0,0,63.5567612082 ,9.911  ,1.481    ,2.321     ,-0.239    ,2021-08-05,02:17:11.700261,1628129831      ,700261               ,0000           ,5A4F           ,1         ,1             ,3.060                ,GPS-3.0       ,5           ,0.097     ,0.109     ,0.233     ,0.795  ,1.748  ,0       ,4                 ,9         ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000006,01932-0007,2.4403704764,102.6911885276,36.8668212891,0,0,51.7369310193 ,10.393 ,1.921    ,2.155     ,-0.244    ,2021-08-05,02:17:12.749995,1628129832      ,749995               ,0000           ,5A4F           ,1         ,1             ,3.007                ,GPS-3.0       ,5           ,0.098     ,0.110     ,0.235     ,0.795  ,1.748  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000007,01932-0007,2.4403909474,102.6912076401,37.0686988831,0,0,42.7537535248 ,11.279 ,2.372    ,2.047     ,-0.262    ,2021-08-05,02:17:13.800259,1628129833      ,800259               ,0000           ,5A4F           ,1         ,1             ,3.113                ,GPS-3.0       ,5           ,0.099     ,0.112     ,0.239     ,0.880  ,2.072  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000008,01932-0007,2.4404125530,102.6912246382,37.4931716919,0,0,38.6147954916 ,10.280 ,2.266    ,1.737     ,-0.339    ,2021-08-05,02:17:14.849995,1628129834      ,849995               ,0000           ,5A4F           ,1         ,1             ,3.056                ,GPS-3.0       ,5           ,0.100     ,0.114     ,0.242     ,0.795  ,1.748  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000009,01932-0007,2.4404345613,102.6912414868,37.7892646790,0,0,36.5736890807 ,10.507 ,2.351    ,1.730     ,-0.315    ,2021-08-05,02:17:15.900253,1628129835      ,900253               ,0000           ,5A4F           ,1         ,1             ,3.081                ,GPS-3.0       ,5           ,0.101     ,0.116     ,0.246     ,0.828  ,1.772  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
000000010,01932-0007,2.4404563448,102.6912576761,38.0013618469,0,0,37.0803764190 ,10.376 ,2.337    ,1.687     ,-0.274    ,2021-08-05,02:17:16.949994,1628129836      ,949994               ,0000           ,5A4F           ,1         ,1             ,3.017                ,GPS-3.0       ,5           ,0.104     ,0.120     ,0.251     ,0.929  ,2.192  ,0       ,4                 ,10        ,5             ,0           ,0         ,4          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0                     ,000000                     ,                 ,                 ,                 ,
